"","Sample_names","Sample","Type","Stain","Dilution","Tank","Day","Timepoint","Feeding_status","Time_cont","Counts","BacterialDensity","AlgalDensity","PercentageHNA","HNADensity"
"1110","F08 T1.D11.8.A_FIXED_SG_10.fcs","T1.D11.8.A","FIXED","SG",10,"T1","D11","8","A",11.9583333333333,41420,13772694.0214138,2327.59193988163,67.1994205697731,9255170.57923788
"1111","F08 T1.D18.2.A_FIXED_SG_10.fcs","T1.D18.2.A","FIXED","SG",10,"T1","D18","2","A",18.2083333333333,7771,2573434.44713051,331.158724376594,53.9184146184532,1387555.05513793
"1112","F08 T2.D10.3.B_FIXED_SG_10.fcs","T2.D10.3.B","FIXED","SG",10,"T2","D10","3","B",10.3333333333333,71511,23710543.7665782,6962.86472148541,68.3922753142873,16216180.3713528
"1113","F08 T2.D15.5.A_FIXED_SG_10.fcs","T2.D15.5.A","FIXED","SG",10,"T2","D15","5","A",15.5833333333333,134875,44932871.3728887,0,98.5282669138091,44271579.4383183
"1114","F08 T2.D4.6.A_FIXED_SG_10.fcs","T2.D4.6.A","FIXED","SG",10,"T2","D4","6","A",4.70833333333333,27397,9073657.01795059,19540.3060210638,78.4465452421798,7117970.45770683
"1115","F08 T3.D12.7.A_FIXED_SG_10.fcs","T3.D12.7.A","FIXED","SG",10,"T3","D12","7","A",12.8333333333333,195624,65038898.8629563,0,49.3778881936777,32114834.7629497
"1116","F08 T3.D8.2.A_FIXED_SG_10.fcs","T3.D8.2.A","FIXED","SG",10,"T3","D8","2","A",8.20833333333333,94887,31443483.4476588,25184.7433475826,64.8666308345717,20396328.3295225
"1117","F08 T4.D16.4.A_FIXED_SG_10.fcs","T4.D16.4.A","FIXED","SG",10,"T4","D16","4","A",16.4583333333333,19766,6546550.52495612,0,48.1635131033087,3153048.71990196
"1118","F08 T4.D5.5.A_FIXED_SG_10.fcs","T4.D5.5.A","FIXED","SG",10,"T4","D5","5","A",5.58333333333333,39710,13199268.738574,22935.0174505568,64.1551246537396,8468007.31261426
"1119","F08 T5.D13.6.A_FIXED_SG_10.fcs","T5.D13.6.A","FIXED","SG",10,"T5","D13","6","A",13.7083333333333,20548,6827939.12407789,0,64.4344948413471,4399548.08267429
"1120","F08 T5.D2.7.A_FIXED_SG_10.fcs","T5.D2.7.A","FIXED","SG",10,"T5","D2","7","A",2.83333333333333,4139,1369985.4362505,9267.8405931418,72.2155109929935,989341.983317887
"1121","F08 T5.D9.1.A_FIXED_SG_10.fcs","T5.D9.1.A","FIXED","SG",10,"T5","D9","1","A",9.08333333333333,38763,12887921.0027596,28260.7972869635,73.4876041586049,9471024.37078166
"1122","F09 Artemia.D10.7_FIXED_SG_10.fcs","Artemia.D10.7","FIXED","SG",10,"Artemia","D10","7","Artemia",10.8333333333333,3966,790275.978878151,0,55.9757942511346,442363.255952974
"1123","F09 T1.D7.5.B_FIXED_SG_10.fcs","T1.D7.5.B","FIXED","SG",10,"T1","D7","5","B",7.58333333333333,72100,23895535.743877,23530.97139827,77.5201109570042,18523845.822424
"1124","F09 T2.D11.1.B_FIXED_SG_10.fcs","T2.D11.1.B","FIXED","SG",10,"T2","D11","1","B",11.0833333333333,63549,21123853.2110092,6315.6495146922,79.1420793403515,16717856.6679963
"1125","F09 T2.D15.6.B_FIXED_SG_10.fcs","T2.D15.6.B","FIXED","SG",10,"T2","D15","6","B",15.7083333333333,147570,48873948.4665828,0,98.4075354069255,48095648.142015
"1126","F09 T2.D18.1.B_FIXED_SG_10.fcs","T2.D18.1.B","FIXED","SG",10,"T2","D18","1","B",18.0833333333333,143101,47360913.4535827,661.922885983783,89.9686235595838,42609961.9394341
"1127","F09 T2.D4.7.B_FIXED_SG_10.fcs","T2.D4.7.B","FIXED","SG",10,"T2","D4","7","B",4.83333333333333,28834,9544521.6815624,22509.1029460444,68.3845460220573,6526977.82191327
"1128","F09 T3.D10.3.A_FIXED_SG_10.fcs","T3.D10.3.A","FIXED","SG",10,"T3","D10","3","A",10.3333333333333,142219,47283396.502427,17953.3213644524,80.8183154149586,38213644.524237
"1129","F09 T3.D12.8.B_FIXED_SG_10.fcs","T3.D12.8.B","FIXED","SG",10,"T3","D12","8","B",12.9583333333333,194574,64702713.4876297,0,45.4711318058939,29421056.13195
"1130","F09 T3.D8.4.B_FIXED_SG_10.fcs","T3.D8.4.B","FIXED","SG",10,"T3","D8","4","B",8.45833333333333,86674,28850942.014513,31622.3953132281,63.0938920552876,18203182.2115705
"1131","F09 T4.D16.5.B_FIXED_SG_10.fcs","T4.D16.5.B","FIXED","SG",10,"T4","D16","5","B",16.5833333333333,18433,6111332.13977853,0,28.0637986220366,1715071.94483124
"1132","F09 T4.D5.6.B_FIXED_SG_10.fcs","T4.D5.6.B","FIXED","SG",10,"T4","D5","6","B",5.70833333333333,39210,12993339.298141,31149.5509825364,61.2955878602397,7964343.70547105
"1133","F09 T5.D13.7.B_FIXED_SG_10.fcs","T5.D13.7.B","FIXED","SG",10,"T5","D13","7","B",13.8333333333333,21056,6995348.8372093,0,64.8318768996961,4535215.94684385
"1134","F09 T5.D2.8.B_FIXED_SG_10.fcs","T5.D2.8.B","FIXED","SG",10,"T5","D2","8","B",2.95833333333333,3561,1186485.85612901,9662.47959217672,59.5619208087616,706693.766034718
"1135","F09 T5.D9.2.B_FIXED_SG_10.fcs","T5.D9.2.B","FIXED","SG",10,"T5","D9","2","B",9.20833333333333,40611,13500099.7274117,34572.1694036301,72.953140774667,9848746.75885912
"1136","F10 Artemia.D10.8_FIXED_SG_10.fcs","Artemia.D10.8","FIXED","SG",10,"Artemia","D10","8","Artemia",10.9583333333333,3872,771914.435517633,0,59.8140495867769,461713.283228006
"1137","F10 T1.D7.5.A_FIXED_SG_10.fcs","T1.D7.5.A","FIXED","SG",10,"T1","D7","5","A",7.58333333333333,72533,24164778.7846482,24653.5181236674,73.1170639570954,17668576.7590618
"1138","F10 T2.D11.1.A_FIXED_SG_10.fcs","T2.D11.1.A","FIXED","SG",10,"T2","D11","1","A",11.0833333333333,60053,19935267.5607489,3983.53472314434,72.3277771302017,14418735.8916479
"1139","F10 T2.D15.6.A_FIXED_SG_10.fcs","T2.D15.6.A","FIXED","SG",10,"T2","D15","6","A",15.7083333333333,139806,46330196.1823966,331.389183457052,97.0988369597871,44986081.6542948
"1140","F10 T2.D18.1.A_FIXED_SG_10.fcs","T2.D18.1.A","FIXED","SG",10,"T2","D18","1","A",18.0833333333333,134070,44382282.8389831,0,89.6509286193779,39789128.7076271
"1141","F10 T2.D4.7.A_FIXED_SG_10.fcs","T2.D4.7.A","FIXED","SG",10,"T2","D4","7","A",4.83333333333333,27357,9065813.89183457,17895.0159066808,69.298534196001,6282476.13997879
"1142","F10 T3.D10.3.B_FIXED_SG_10.fcs","T3.D10.3.B","FIXED","SG",10,"T3","D10","3","B",10.3333333333333,145462,48358377.6595745,15292.5531914894,77.6168346372248,37534242.0212766
"1143","F10 T3.D12.8.A_FIXED_SG_10.fcs","T3.D12.8.A","FIXED","SG",10,"T3","D12","8","A",12.9583333333333,187979,62412098.6752548,332.016335203692,44.4842243016507,27763537.9660679
"1144","F10 T3.D8.4.A_FIXED_SG_10.fcs","T3.D8.4.A","FIXED","SG",10,"T3","D8","4","A",8.45833333333333,93828,31096675.8360123,29827.9919133,55.0294155262821,17112318.9606602
"1145","F10 T4.D16.5.A_FIXED_SG_10.fcs","T4.D16.5.A","FIXED","SG",10,"T4","D16","5","A",16.5833333333333,16720,5538257.70122557,0,26.7822966507177,1483272.60682345
"1146","F10 T4.D5.6.A_FIXED_SG_10.fcs","T4.D5.6.A","FIXED","SG",10,"T4","D5","6","A",5.70833333333333,39984,13304938.1072807,23292.9588712898,63.202781112445,8409090.90909091
"1147","F10 T5.D13.7.A_FIXED_SG_10.fcs","T5.D13.7.A","FIXED","SG",10,"T5","D13","7","A",13.8333333333333,19357,6429401.80024579,0,62.2513819290179,4002391.47042216
"1148","F10 T5.D2.8.A_FIXED_SG_10.fcs","T5.D2.8.A","FIXED","SG",10,"T5","D2","8","A",2.95833333333333,3571,1182058.92088712,11254.5514730222,58.6110333239989,692816.948030454
"1149","F10 T5.D9.2.A_FIXED_SG_10.fcs","T5.D9.2.A","FIXED","SG",10,"T5","D9","2","A",9.20833333333333,38870,12917054.3666091,24591.2534892995,72.9122716748135,9418117.77216536
"1150","F11 Artemia.D11.1_FIXED_SG_10.fcs","Artemia.D11.1","FIXED","SG",10,"Artemia","D11","1","Artemia",11.0833333333333,4183,833831.678826297,598.014591556034,59.0724360506813,492564.685244987
"1151","F11 T1.D3.1.B_FIXED_SG_10.fcs","T1.D3.1.B","FIXED","SG",10,"T1","D3","1","B",3.08333333333333,5429,1809365.1058157,10664.8891851358,38.368023577086,694217.630394934
"1152","F11 T1.D7.6.B_FIXED_SG_10.fcs","T1.D7.6.B","FIXED","SG",10,"T1","D7","6","B",7.70833333333333,70057,23333666.4002132,27644.551025846,72.9206217794082,17015054.6229683
"1153","F11 T2.D11.2.B_FIXED_SG_10.fcs","T2.D11.2.B","FIXED","SG",10,"T2","D11","2","B",11.2083333333333,70114,23291366.3090057,3986.3136564462,60.7895712696466,14158721.7220875
"1154","F11 T2.D11.3.A_FIXED_SG_10.fcs","T2.D11.3.A","FIXED","SG",10,"T2","D11","3","A",11.3333333333333,65079,21649700.5988024,1663.33998669328,89.9860169947295,19481703.2601464
"1155","F11 T2.D15.7.B_FIXED_SG_10.fcs","T2.D15.7.B","FIXED","SG",10,"T2","D15","7","B",15.8333333333333,115843,38582181.5154038,0,96.3951209827094,37191340.549542
"1156","F11 T2.D18.2.B_FIXED_SG_10.fcs","T2.D18.2.B","FIXED","SG",10,"T2","D18","2","B",18.2083333333333,155795,51857337.8157974,0,89.4874675053756,46405818.3270645
"1157","F11 T2.D4.8.B_FIXED_SG_10.fcs","T2.D4.8.B","FIXED","SG",10,"T2","D4","8","B",4.95833333333333,25471,8444171.86049595,14255.4037926004,65.2585293078403,5510542.36838615
"1158","F11 T3.D8.5.B_FIXED_SG_10.fcs","T3.D8.5.B","FIXED","SG",10,"T3","D8","5","B",8.58333333333333,104466,34601702.4941208,33784.9027855984,51.8398330557311,17937464.8073929
"1159","F11 T4.D12.1.B_FIXED_SG_10.fcs","T4.D12.1.B","FIXED","SG",10,"T4","D12","1","B",12.0833333333333,56533,18786096.4343867,2990.7287409032,9.99946933649373,1878509.95248064
"1160","F11 T4.D16.6.B_FIXED_SG_10.fcs","T4.D16.6.B","FIXED","SG",10,"T4","D16","6","B",16.7083333333333,20427,6760325.65528197,0,34.4543985901013,2329229.54725973
"1161","F11 T4.D5.7.B_FIXED_SG_10.fcs","T4.D5.7.B","FIXED","SG",10,"T4","D5","7","B",5.83333333333333,41465,13787198.6699917,16957.6059850374,59.8408296153382,8250374.06483791
"1162","F11 T5.D13.8.B_FIXED_SG_10.fcs","T5.D13.8.B","FIXED","SG",10,"T5","D13","8","B",13.9583333333333,24409,8113884.91839245,0,59.4862550698513,4826646.27862913
"1163","F11 T5.D9.4.B_FIXED_SG_10.fcs","T5.D9.4.B","FIXED","SG",10,"T5","D9","4","B",9.45833333333333,24897,8250049.70508317,28497.5810192856,67.1526689962646,5540128.57048181
"1164","F12 Artemia.D11.2_FIXED_SG_10.fcs","Artemia.D11.2","FIXED","SG",10,"Artemia","D11","2","Artemia",11.2083333333333,4651,929233.597059059,199.792216095261,58.4390453665878,543035.243346919
"1165","F12 T1.D3.1.A_FIXED_SG_10.fcs","T1.D3.1.A","FIXED","SG",10,"T1","D3","1","A",3.08333333333333,5393,1786412.26936964,7949.91553214747,33.9885036157983,607174.798767763
"1166","F12 T1.D7.6.A_FIXED_SG_10.fcs","T1.D7.6.A","FIXED","SG",10,"T1","D7","6","A",7.70833333333333,71271,23742754.3473916,31647.6780598308,68.4850780822494,16260243.8536878
"1167","F12 T2.D11.2.A_FIXED_SG_10.fcs","T2.D11.2.A","FIXED","SG",10,"T2","D11","2","A",11.2083333333333,71093,23649579.1889824,4324.54010179302,54.9927559675355,13005555.3707461
"1168","F12 T2.D11.3.B_FIXED_SG_10.fcs","T2.D11.3.B","FIXED","SG",10,"T2","D11","3","B",11.3333333333333,66467,22107031.198031,1663.00804895896,89.9634405043104,19888245.85911
"1169","F12 T2.D15.7.A_FIXED_SG_10.fcs","T2.D15.7.A","FIXED","SG",10,"T2","D15","7","A",15.8333333333333,146346,48728398.7613625,0,95.5755538244981,46572436.9859821
"1170","F12 T2.D18.2.A_FIXED_SG_10.fcs","T2.D18.2.A","FIXED","SG",10,"T2","D18","2","A",18.2083333333333,154774,51280233.2516069,331.323305281294,89.226872730562,45755748.4593466
"1171","F12 T2.D4.8.A_FIXED_SG_10.fcs","T2.D4.8.A","FIXED","SG",10,"T2","D4","8","A",4.95833333333333,30643,10154422.2421049,22865.0959339895,67.5619227882387,6860522.91480266
"1172","F12 T3.D8.5.A_FIXED_SG_10.fcs","T3.D8.5.A","FIXED","SG",10,"T3","D8","5","A",8.58333333333333,111892,37293603.972936,26997.300269973,50.3646373288528,18782788.3878279
"1173","F12 T4.D12.1.A_FIXED_SG_10.fcs","T4.D12.1.A","FIXED","SG",10,"T4","D12","1","A",12.0833333333333,57316,19036800.8502724,1992.82582702272,8.16002512387466,1553407.73216421
"1174","F12 T4.D16.6.A_FIXED_SG_10.fcs","T4.D16.6.A","FIXED","SG",10,"T4","D16","6","A",16.7083333333333,22543,7486881.43473929,0,33.3983941800115,2500498.17336433
"1175","F12 T4.D5.7.A_FIXED_SG_10.fcs","T4.D5.7.A","FIXED","SG",10,"T4","D5","7","A",5.83333333333333,41412,13757682.469021,22258.3967310056,58.3043562252487,8021328.19507658
"1176","F12 T5.D13.8.A_FIXED_SG_10.fcs","T5.D13.8.A","FIXED","SG",10,"T5","D13","8","A",13.9583333333333,173838,57753488.372093,0,39.8296114773525,23002990.0332226
"1177","F12 T5.D9.4.A_FIXED_SG_10.fcs","T5.D9.4.A","FIXED","SG",10,"T5","D9","4","A",9.45833333333333,25060,8326134.62688551,15947.9035151837,65.6703910614525,5467805.16977872
"1178","G01 Artemia.D11.3_FIXED_SG_10.fcs","Artemia.D11.3","FIXED","SG",10,"Artemia","D11","3","Artemia",11.3333333333333,5526,1102751.89080242,997.784917483187,53.9268910604415,594679.81081998
"1179","G01 T1.D14.1.B_FIXED_SG_10.fcs","T1.D14.1.B","FIXED","SG",10,"T1","D14","1","B",14.0833333333333,65993,21928227.2802791,0,93.7175154940676,20550589.7989699
"1180","G01 T1.D3.2.B_FIXED_SG_10.fcs","T1.D3.2.B","FIXED","SG",10,"T1","D3","2","B",3.20833333333333,6428,2127631.40473984,8274.85767244803,26.929060360921,572951.145240302
"1181","G01 T1.D7.7.B_FIXED_SG_10.fcs","T1.D7.7.B","FIXED","SG",10,"T1","D7","7","B",7.83333333333333,64105,21328520.0958211,31607.6656907107,64.6611028780906,13791256.3215331
"1182","G01 T2.D11.4.B_FIXED_SG_10.fcs","T2.D11.4.B","FIXED","SG",10,"T2","D11","4","B",11.4583333333333,36621,12192369.1570116,665.867625516047,46.2576117528194,5639898.78812092
"1183","G01 T2.D15.8.B_FIXED_SG_10.fcs","T2.D15.8.B","FIXED","SG",10,"T2","D15","8","B",15.9583333333333,116346,38780707.3097563,0,93.702404895742,36338455.3848205
"1184","G01 T3.D11.3.A_FIXED_SG_10.fcs","T3.D11.3.A","FIXED","SG",10,"T3","D11","3","A",11.3333333333333,18549,6170658.68263473,2328.67598137059,64.3484823979729,3970725.2162342
"1185","G01 T3.D18.1.B_FIXED_SG_10.fcs","T3.D18.1.B","FIXED","SG",10,"T3","D18","1","B",18.0833333333333,204513,67951290.8263282,0,24.5084664544552,16653819.31754
"1186","G01 T3.D4.1.B_FIXED_SG_10.fcs","T3.D4.1.B","FIXED","SG",10,"T3","D4","1","B",4.08333333333333,16304,5428333.61078741,7990.67754286666,77.661923454367,4215748.2936574
"1187","G01 T3.D8.6.B_FIXED_SG_10.fcs","T3.D8.6.B","FIXED","SG",10,"T3","D8","6","B",8.70833333333333,115433,38235508.4465055,29148.7247432925,49.1826427451422,18805233.5210335
"1188","G01 T4.D12.2.B_FIXED_SG_10.fcs","T4.D12.2.B","FIXED","SG",10,"T4","D12","2","B",12.2083333333333,48326,16101152.7953622,1999.06710201906,9.59317965484418,1544612.51416006
"1189","G01 T4.D16.7.B_FIXED_SG_10.fcs","T4.D16.7.B","FIXED","SG",10,"T4","D16","7","B",16.8333333333333,21209,7031695.51090776,0,29.1149983497572,2047278.03196075
"1190","G01 T4.D5.8.B_FIXED_SG_10.fcs","T4.D5.8.B","FIXED","SG",10,"T4","D5","8","B",5.95833333333333,46859,15552789.671081,31862.9891466693,59.5894065174246,9267815.06190049
"1191","G01 T5.D9.5.B_FIXED_SG_10.fcs","T5.D9.5.B","FIXED","SG",10,"T5","D9","5","B",9.58333333333333,24096,7974055.19888808,20186.6437222847,64.7161354581673,5160500.36402144
"1192","G02 Artemia.D11.4_FIXED_SG_10.fcs","Artemia.D11.4","FIXED","SG",10,"Artemia","D11","4","Artemia",11.4583333333333,5960,1187795.20497439,199.294497478925,65.7885906040268,781433.724614863
"1193","G02 T1.D14.1.A_FIXED_SG_10.fcs","T1.D14.1.A","FIXED","SG",10,"T1","D14","1","A",14.0833333333333,71021,23600505.100854,0,95.4013601610791,22515202.8710996
"1194","G02 T1.D3.2.A_FIXED_SG_10.fcs","T1.D3.2.A","FIXED","SG",10,"T1","D3","2","A",3.20833333333333,7072,2342264.76335574,7617.65972245222,29.8076923076923,698175.073692578
"1195","G02 T1.D7.7.A_FIXED_SG_10.fcs","T1.D7.7.A","FIXED","SG",10,"T1","D7","7","A",7.83333333333333,62722,20850342.397447,34239.7446978259,70.5143330888683,14702479.8883053
"1196","G02 T2.D11.4.A_FIXED_SG_10.fcs","T2.D11.4.A","FIXED","SG",10,"T2","D11","4","A",11.4583333333333,35164,11650652.7069114,1325.29322112517,63.9005801387783,7444834.66967066
"1197","G02 T2.D15.8.A_FIXED_SG_10.fcs","T2.D15.8.A","FIXED","SG",10,"T2","D15","8","A",15.9583333333333,138330,45841065.747614,0,96.2987059929155,44144353.1283139
"1198","G02 T3.D11.3.B_FIXED_SG_10.fcs","T3.D11.3.B","FIXED","SG",10,"T3","D11","3","B",11.3333333333333,19378,6454384.97152183,5995.40352396496,65.6053256269997,4234420.27778703
"1199","G02 T3.D18.1.A_FIXED_SG_10.fcs","T3.D18.1.A","FIXED","SG",10,"T3","D18","1","A",18.0833333333333,241509,80310255.387071,332.535248736366,26.8706342206709,21579874.9667465
"1200","G02 T3.D4.1.A_FIXED_SG_10.fcs","T3.D4.1.A","FIXED","SG",10,"T3","D4","1","A",4.08333333333333,16543,5480718.26133051,8613.83514444739,81.158193797981,4448051.94805195
"1201","G02 T3.D8.6.A_FIXED_SG_10.fcs","T3.D8.6.A","FIXED","SG",10,"T3","D8","6","A",8.70833333333333,122349,40551854.4297504,42093.4009479301,59.1357510073642,23980643.664446
"1202","G02 T4.D12.2.A_FIXED_SG_10.fcs","T4.D12.2.A","FIXED","SG",10,"T4","D12","2","A",12.2083333333333,48799,16205293.3948793,2324.57742503238,10.7850570708416,1747750.14113506
"1203","G02 T4.D16.7.A_FIXED_SG_10.fcs","T4.D16.7.A","FIXED","SG",10,"T4","D16","7","A",16.8333333333333,22166,7335848.55705586,0,36.4883154380583,2676727.56155679
"1204","G02 T4.D5.8.A_FIXED_SG_10.fcs","T4.D5.8.A","FIXED","SG",10,"T4","D5","8","A",5.95833333333333,46674,15503221.9491131,29230.0538098718,59.4549427947037,9217431.74118116
"1205","G02 T5.D9.5.A_FIXED_SG_10.fcs","T5.D9.5.A","FIXED","SG",10,"T5","D9","5","A",9.58333333333333,25508,8469072.67837578,18924.9311066104,65.6774345303434,5562269.66366745
"1206","G03 Artemia.D11.5_FIXED_SG_10.fcs","Artemia.D11.5","FIXED","SG",10,"Artemia","D11","5","Artemia",11.5833333333333,6398,1275086.19487016,199.294497478925,61.1441075336043,779640.074137553
"1207","G03 T1.D14.2.B_FIXED_SG_10.fcs","T1.D14.2.B","FIXED","SG",10,"T1","D14","2","B",14.2083333333333,87719,29040256.9026021,0,95.7227054571986,27798119.5788916
"1208","G03 T1.D3.4.B_FIXED_SG_10.fcs","T1.D3.4.B","FIXED","SG",10,"T1","D3","4","B",3.45833333333333,8612,2855153.66508636,20223.4525743461,38.1560613098003,1089414.18293936
"1209","G03 T1.D7.8.B_FIXED_SG_10.fcs","T1.D7.8.B","FIXED","SG",10,"T1","D7","8","B",7.95833333333333,59737,19815238.6638803,28858.5928948154,66.4094279927013,13159186.6520715
"1210","G03 T2.D11.5.B_FIXED_SG_10.fcs","T2.D11.5.B","FIXED","SG",10,"T2","D11","5","B",11.5833333333333,40914,13611684.0774503,1330.76052964269,60.0210196998582,8169871.58160889
"1211","G03 T3.D15.1.B_FIXED_SG_10.fcs","T3.D15.1.B","FIXED","SG",10,"T3","D15","1","B",15.0833333333333,225527,74983209.7616119,0,56.5887898123063,42432090.9665193
"1212","G03 T3.D18.2.B_FIXED_SG_10.fcs","T3.D18.2.B","FIXED","SG",10,"T3","D18","2","B",18.2083333333333,238920,79375415.282392,0,29.5806127574083,23479734.2192691
"1213","G03 T3.D4.2.B_FIXED_SG_10.fcs","T3.D4.2.B","FIXED","SG",10,"T3","D4","2","B",4.20833333333333,18982,6325857.29996334,4998.83360549205,77.0466757981245,4873862.76535475
"1214","G03 T3.D8.7.B_FIXED_SG_10.fcs","T3.D8.7.B","FIXED","SG",10,"T3","D8","7","B",8.83333333333333,110327,36559962.8856414,40428.1406369089,53.8916131137437,19702753.7528581
"1215","G03 T4.D11.3.A_FIXED_SG_10.fcs","T4.D11.3.A","FIXED","SG",10,"T4","D11","3","A",11.3333333333333,90769,30117791.492468,4977.10531554848,31.7035551785301,9548410.64436923
"1216","G03 T4.D12.4.B_FIXED_SG_10.fcs","T4.D12.4.B","FIXED","SG",10,"T4","D12","4","B",12.4583333333333,40536,13480545.3940805,665.11473229132,15.9487862640616,2149983.37213169
"1217","G03 T4.D16.8.B_FIXED_SG_10.fcs","T4.D16.8.B","FIXED","SG",10,"T4","D16","8","B",16.9583333333333,21405,7134762.17459418,0,35.0151833683719,2498250.05833139
"1218","G03 T5.D5.1.B_FIXED_SG_10.fcs","T5.D5.1.B","FIXED","SG",10,"T5","D5","1","B",5.08333333333333,13567,4497596.55229571,5967.18050721034,53.1215449251861,2389192.77308139
"1219","G03 T5.D9.6.B_FIXED_SG_10.fcs","T5.D9.6.B","FIXED","SG",10,"T5","D9","6","B",9.70833333333333,23527,7821216.04999834,16954.22359629,66.8466017766821,5228217.14703634
"1220","G04 Artemia.D11.6_FIXED_SG_10.fcs","Artemia.D11.6","FIXED","SG",10,"Artemia","D11","6","Artemia",11.7083333333333,10962,2185363.13071908,398.716134048364,70.4707170224412,1540041.06776181
"1221","G04 T1.D14.2.A_FIXED_SG_10.fcs","T1.D14.2.A","FIXED","SG",10,"T1","D14","2","A",14.2083333333333,73200,24314090.2145752,332.159702384907,95.4699453551913,23212648.6414668
"1222","G04 T1.D3.4.A_FIXED_SG_10.fcs","T1.D3.4.A","FIXED","SG",10,"T1","D3","4","A",3.45833333333333,9336,3093131.89543783,18222.1780472451,41.6023993144816,1286817.08246364
"1223","G04 T1.D7.8.A_FIXED_SG_10.fcs","T1.D7.8.A","FIXED","SG",10,"T1","D7","8","A",7.95833333333333,59006,19595510.0956429,28560.0425079702,66.8525234721893,13100092.9861849
"1224","G04 T2.D11.5.A_FIXED_SG_10.fcs","T2.D11.5.A","FIXED","SG",10,"T2","D11","5","A",11.5833333333333,43096,14320462.5506746,332.292151259387,67.2684239836644,9633149.46500964
"1225","G04 T3.D15.1.A_FIXED_SG_10.fcs","T3.D15.1.A","FIXED","SG",10,"T3","D15","1","A",15.0833333333333,239896,79710260.4997342,0,54.6541001100477,43564925.5715045
"1226","G04 T3.D18.2.A_FIXED_SG_10.fcs","T3.D18.2.A","FIXED","SG",10,"T3","D18","2","A",18.2083333333333,247186,82143426.8244052,0,27.7665401762236,22808387.6113253
"1227","G04 T3.D4.2.A_FIXED_SG_10.fcs","T3.D4.2.A","FIXED","SG",10,"T3","D4","2","A",4.20833333333333,19214,6363305.18297731,4305.34856764365,80.3164359321328,5110779.93045206
"1228","G04 T3.D8.7.A_FIXED_SG_10.fcs","T3.D8.7.A","FIXED","SG",10,"T3","D8","7","A",8.83333333333333,128006,42408560.8269282,39756.1622051418,67.2788775526147,28532003.7105751
"1229","G04 T4.D11.3.B_FIXED_SG_10.fcs","T4.D11.3.B","FIXED","SG",10,"T4","D11","3","B",11.3333333333333,91226,30337878.284004,10309.2783505155,31.6653147129108,9606584.63584968
"1230","G04 T4.D12.4.A_FIXED_SG_10.fcs","T4.D12.4.A","FIXED","SG",10,"T4","D12","4","A",12.4583333333333,38842,12904318.9368771,996.677740863787,16.9764687709181,2190697.6744186
"1231","G04 T4.D16.8.A_FIXED_SG_10.fcs","T4.D16.8.A","FIXED","SG",10,"T4","D16","8","A",16.9583333333333,9004,7406432.50802007,0,40.6486006219458,3010611.17051904
"1232","G04 T5.D5.1.A_FIXED_SG_10.fcs","T5.D5.1.A","FIXED","SG",10,"T5","D5","1","A",5.08333333333333,13223,4379201.85461169,7617.15515813876,53.1422521364289,2327206.49114092
"1233","G04 T5.D9.6.A_FIXED_SG_10.fcs","T5.D9.6.A","FIXED","SG",10,"T5","D9","6","A",9.70833333333333,23556,7804393.20147103,20872.676672299,67.311937510613,5253288.27485671
"1234","G05 Artemia.D11.7_FIXED_SG_10.fcs","Artemia.D11.7","FIXED","SG",10,"Artemia","D11","7","Artemia",11.8333333333333,17280,3451513.03305703,599.221012683512,78.6747685185185,2715469.88914411
"1235","G05 T1.D14.4.B_FIXED_SG_10.fcs","T1.D14.4.B","FIXED","SG",10,"T1","D14","4","B",14.4583333333333,78550,26060847.3507846,0,94.2202418841502,24554593.4109684
"1236","G05 T1.D3.5.B_FIXED_SG_10.fcs","T1.D3.5.B","FIXED","SG",10,"T1","D3","5","B",3.58333333333333,10467,3467616.36574458,11595.1631605102,50.9792681761727,1767765.44641378
"1237","G05 T2.D11.6.B_FIXED_SG_10.fcs","T2.D11.6.B","FIXED","SG",10,"T2","D11","6","B",11.7083333333333,47077,15643317.6048382,1329.16860503755,43.4203538883106,6792383.86389313
"1238","G05 T2.D7.1.B_FIXED_SG_10.fcs","T2.D7.1.B","FIXED","SG",10,"T2","D7","1","B",7.08333333333333,73353,24378676.5927748,31573.0000997042,61.6361975651984,15026089.2685034
"1239","G05 T3.D15.2.B_FIXED_SG_10.fcs","T3.D15.2.B","FIXED","SG",10,"T3","D15","2","B",15.2083333333333,229558,76386929.3225076,0,53.4217931851645,40807267.4031678
"1240","G05 T3.D4.4.B_FIXED_SG_10.fcs","T3.D4.4.B","FIXED","SG",10,"T3","D4","4","B",4.45833333333333,16115,5340513.67025684,21209.6106048053,70.4747130003103,3763711.68185584
"1241","G05 T3.D8.8.B_FIXED_SG_10.fcs","T3.D8.8.B","FIXED","SG",10,"T3","D8","8","B",8.95833333333333,124297,41178399.8674839,43399.0392579096,58.4736558404467,24078515.8191155
"1242","G05 T4.D12.5.B_FIXED_SG_10.fcs","T4.D12.5.B","FIXED","SG",10,"T4","D12","5","B",12.5833333333333,31277,10366577.1767591,331.444101952206,21.1433321610129,2191839.84620994
"1243","G05 T4.D18.1.B_FIXED_SG_10.fcs","T4.D18.1.B","FIXED","SG",10,"T4","D18","1","B",18.0833333333333,22450,7439194.11491815,0,49.9465478841871,3715620.65080522
"1244","G05 T5.D16.1.B_FIXED_SG_10.fcs","T5.D16.1.B","FIXED","SG",10,"T5","D16","1","B",16.0833333333333,29842,9917251.00528397,0,51.1761946250251,5075271.67591639
