"","OTU","rep","fold","PredictedClass","TrueClass","Regression","Combined","TrueValue"
"20160223_C1.fcs7","Otu00003",3,5,"Present","Absent",0.0196702036716476,0.0196702036716476,0.0047534165181224
"20160321_D3.fcs5","Otu00003",3,5,"Present","Absent",0.214686940830138,0.214686940830138,0.00911008822401227
"20160229_D3.fcs8","Otu00003",3,5,"Absent","Absent",0.0182493415019887,0,0.00966463709287716
"20160229_D1.fcs5","Otu00003",3,5,"Absent","Present",0.138329523738491,0,0.0226936359151455
"20160321_C2.fcs6","Otu00003",3,5,"Present","Present",0.115452415274534,0.115452415274534,0.032761758789156
"20160401_C1.fcs7","Otu00003",3,5,"Present","Present",0.10349392688342,0.10349392688342,0.0380377503113922
"20160522_D1.fcs5","Otu00003",3,5,"Present","Present",0.166485356308727,0.166485356308727,0.202933282208589
"20160422_D2.fcs5","Otu00003",3,5,"Present","Present",0.398134611497855,0.398134611497855,0.327463761066252
"20160502_D1.fcs7","Otu00003",3,5,"Present","Present",0.301080563360156,0.301080563360156,0.396848137535817
"20160502_C1.fcs6","Otu00004",1,1,"Absent","Absent",0.00853913524786451,0,0.000990785693054592
"20160229_D2.fcs6","Otu00004",1,1,"Absent","Absent",0.00741174601573889,0,0.00292369164798753
"20160307_C2.fcs6","Otu00004",1,1,"Absent","Absent",0.0203840318193419,0,0.0038502262007893
"20160401_C1.fcs8","Otu00004",1,1,"Present","Absent",0.0279852565098495,0.0279852565098495,0.00536552649228706
"20160324_C1.fcs7","Otu00004",1,1,"Present","Absent",0.0289498116472503,0.0289498116472503,0.00673630772234697
"20160411_D2.fcs6","Otu00004",1,1,"Present","Present",0.0457276951340203,0.0457276951340203,0.0120040691759919
"20160321_C2.fcs7","Otu00004",1,1,"Absent","Present",0.00827760869471785,0,0.0143691924513842
"20160324_D2.fcs6","Otu00004",1,1,"Present","Present",0.0828433184909793,0.0828433184909793,0.066988416988417
"20160422_D2.fcs6","Otu00004",1,1,"Present","Present",0.0798104201695054,0.0798104201695054,0.194182313454616
"20160223_C1.fcs8","Otu00004",1,2,"Absent","Absent",0.0118818947250482,0,0.00138641315111903
"20160513_C2.fcs5","Otu00004",1,2,"Absent","Absent",0.00130516045045604,0,0.00300678952473327
"20160513_D2.fcs6","Otu00004",1,2,"Absent","Absent",0.00132257227176841,0,0.00448045757864633
"20160223_D3.fcs7","Otu00004",1,2,"Absent","Absent",0.0654325506581451,0,0.00560141509433962
"20160411_C2.fcs6","Otu00004",1,2,"Absent","Present",2.44578667708215e-05,0,0.0100502512562814
"20160223_D2.fcs6","Otu00004",1,2,"Present","Present",0.0120929052098364,0.0120929052098364,0.012133072407045
"20160522_C1.fcs4","Otu00004",1,2,"Present","Present",0.083675168931706,0.083675168931706,0.0146216162813673
"20160502_D1.fcs8","Otu00004",1,2,"Present","Present",0.053040211277933,0.053040211277933,0.131996179560649
"20160522_D3.fcs5","Otu00004",1,2,"Present","Present",0.0317101263840041,0.0317101263840041,0.235236220472441
"20160223_D1.fcs7","Otu00004",1,3,"Present","Absent",0.00907849098102191,0.00907849098102191,0.00169711490466207
"20160522_D1.fcs6","Otu00004",1,3,"Present","Absent",0.360516140406423,0.360516140406423,0.00306748466257669
"20160223_C2.fcs6","Otu00004",1,3,"Absent","Absent",0.0344751065072332,0,0.00465386852821408
"20160502_C2.fcs6","Otu00004",1,3,"Absent","Absent",0.0117033726131319,0,0.00563873225743729
"20160422_C1.fcs6","Otu00004",1,3,"Absent","Present",0.0166911768865043,0,0.0105861595765536
"20160307_C1.fcs6","Otu00004",1,3,"Present","Present",0.0318803778898113,0.0318803778898113,0.0124247718889536
"20160324_C2.fcs4","Otu00004",1,3,"Present","Present",0.0797286245184093,0.0797286245184093,0.0230095311447001
"20160522_D2.fcs6","Otu00004",1,3,"Absent","Present",0.33813471623827,0,0.133970829711195
"20160502_D3.fcs5","Otu00004",1,3,"Present","Present",0.137768778061525,0.137768778061525,0.279136415743217
"20160229_C1.fcs5","Otu00004",1,4,"Absent","Absent",0.00308554522047485,0,0.00290923196276183
"20160229_D3.fcs9","Otu00004",1,4,"Absent","Absent",0.0368131501984836,0,0.00328597661157824
"20160522_C2.fcs6","Otu00004",1,4,"Absent","Absent",0.154768445465826,0,0.00505339435545385
"20160321_D1.fcs6","Otu00004",1,4,"Present","Absent",0.0732291959914882,0.0732291959914882,0.00603621730382294
"20160229_D1.fcs6","Otu00004",1,4,"Absent","Present",0.00962067732296826,0,0.0110508140108535
"20160513_C1.fcs6","Otu00004",1,4,"Absent","Present",0.00766939608696709,0,0.0137410889554706
"20160401_D2.fcs6","Otu00004",1,4,"Present","Present",0.0478110698991178,0.0478110698991178,0.0277158639403043
"20160321_D3.fcs6","Otu00004",1,4,"Present","Present",0.0244086875685128,0.0244086875685128,0.152186421173763
"20160411_D1.fcs5","Otu00004",1,4,"Present","Present",0.0701981642508782,0.0701981642508782,0.303556106397178
"20160229_D2.fcs7","Otu00004",1,5,"Absent","Absent",0.0186608301212533,0,0.00292369164798753
"20160411_D3.fcs8","Otu00004",1,5,"Present","Absent",0.000536986824375676,0.000536986824375676,0.00332731248217511
"20160411_C1.fcs7","Otu00004",1,5,"Absent","Absent",0.0267379246679469,0,0.00522648083623693
"20160321_C1.fcs6","Otu00004",1,5,"Absent","Absent",0.0851587298092172,0,0.00624159784904936
"20160229_C2.fcs5","Otu00004",1,5,"Absent","Present",0.0145465719963231,0,0.0110529377545084
"20160505_D2.fcs6","Otu00004",1,5,"Present","Present",0.0704825801722566,0.0704825801722566,0.0138518366509337
"20160502_D2.fcs6","Otu00004",1,5,"Present","Present",0.0730171932257299,0.0730171932257299,0.044062228234612
"20160321_D2.fcs6","Otu00004",1,5,"Present","Present",0.0705461200977377,0.0705461200977377,0.166196909320634
"20160502_C1.fcs7","Otu00004",2,1,"Absent","Absent",0.0255223172501268,0,0.000990785693054592
"20160513_C2.fcs6","Otu00004",2,1,"Absent","Absent",0.0125158338245406,0,0.00300678952473327
"20160307_C2.fcs7","Otu00004",2,1,"Absent","Absent",0.0505830429834953,0,0.0038502262007893
"20160223_D3.fcs8","Otu00004",2,1,"Absent","Absent",0.0202537335102458,0,0.00560141509433962
"20160324_C1.fcs8","Otu00004",2,1,"Absent","Absent",0.012925988912751,0,0.00673630772234697
"20160223_D2.fcs7","Otu00004",2,1,"Absent","Present",0.011751782235449,0,0.012133072407045
"20160321_C2.fcs8","Otu00004",2,1,"Absent","Present",0.0233435116634903,0,0.0143691924513842
"20160324_D2.fcs7","Otu00004",2,1,"Absent","Present",0.158334649911736,0,0.066988416988417
"20160422_D2.fcs7","Otu00004",2,1,"Present","Present",0.0134552973292367,0.0134552973292367,0.194182313454616
"20160223_C1.fcs9","Otu00004",2,2,"Present","Absent",0.0406102537800445,0.0406102537800445,0.00138641315111903
"20160522_D1.fcs7","Otu00004",2,2,"Present","Absent",0.0210687986449838,0.0210687986449838,0.00306748466257669
"20160513_D2.fcs7","Otu00004",2,2,"Absent","Absent",0.0127409344639812,0,0.00448045757864633
"20160502_C2.fcs7","Otu00004",2,2,"Absent","Absent",0.00689972818829574,0,0.00563873225743729
"20160411_C2.fcs7","Otu00004",2,2,"Absent","Present",0.00715107593821964,0,0.0100502512562814
"20160307_C1.fcs7","Otu00004",2,2,"Present","Present",0.0426195346472618,0.0426195346472618,0.0124247718889536
"20160522_C1.fcs5","Otu00004",2,2,"Present","Present",0.0380595631621031,0.0380595631621031,0.0146216162813673
"20160502_D1.fcs9","Otu00004",2,2,"Absent","Present",0.0721301392348784,0,0.131996179560649
"20160522_D3.fcs6","Otu00004",2,2,"Present","Present",0.127119647303654,0.127119647303654,0.235236220472441
"20160223_D1.fcs8","Otu00004",2,3,"Absent","Absent",0.00490410253663802,0,0.00169711490466207
"20160229_D3.fcs10","Otu00004",2,3,"Absent","Absent",0.00601722475004502,0,0.00328597661157824
"20160223_C2.fcs7","Otu00004",2,3,"Absent","Absent",0.00436823979730772,0,0.00465386852821408
"20160321_D1.fcs7","Otu00004",2,3,"Present","Absent",0.0674221943222016,0.0674221943222016,0.00603621730382294
"20160422_C1.fcs7","Otu00004",2,3,"Absent","Present",0.000787297029155982,0,0.0105861595765536
"20160513_C1.fcs7","Otu00004",2,3,"Absent","Present",0.00234051133028156,0,0.0137410889554706
"20160324_C2.fcs5","Otu00004",2,3,"Present","Present",0.0849382924810467,0.0849382924810467,0.0230095311447001
"20160522_D2.fcs7","Otu00004",2,3,"Absent","Present",0.000697485340539313,0,0.133970829711195
"20160502_D3.fcs6","Otu00004",2,3,"Present","Present",0.0998034374150097,0.0998034374150097,0.279136415743217
"20160229_C1.fcs6","Otu00004",2,4,"Absent","Absent",0.0110228526405105,0,0.00290923196276183
"20160411_D3.fcs9","Otu00004",2,4,"Present","Absent",0.00130474457985722,0.00130474457985722,0.00332731248217511
"20160522_C2.fcs7","Otu00004",2,4,"Absent","Absent",0.0377161721322482,0,0.00505339435545385
"20160321_C1.fcs7","Otu00004",2,4,"Absent","Absent",0.0143900624822,0,0.00624159784904936
"20160229_D1.fcs7","Otu00004",2,4,"Absent","Present",0.059767776890721,0,0.0110508140108535
"20160505_D2.fcs7","Otu00004",2,4,"Absent","Present",0.0705549200322034,0,0.0138518366509337
"20160401_D2.fcs7","Otu00004",2,4,"Present","Present",0.0777536742055446,0.0777536742055446,0.0277158639403043
"20160321_D3.fcs7","Otu00004",2,4,"Absent","Present",0.088515852857193,0,0.152186421173763
"20160411_D1.fcs6","Otu00004",2,4,"Present","Present",0.0956441375018187,0.0956441375018187,0.303556106397178
"20160229_D2.fcs8","Otu00004",2,5,"Absent","Absent",0.00461165412404758,0,0.00292369164798753
"20160513_C2.fcs7","Otu00004",2,5,"Absent","Absent",0.00834968621738538,0,0.00300678952473327
"20160411_C1.fcs8","Otu00004",2,5,"Present","Absent",0.00960048574517329,0.00960048574517329,0.00522648083623693
"20160223_D3.fcs9","Otu00004",2,5,"Absent","Absent",0.00435660134227546,0,0.00560141509433962
"20160229_C2.fcs6","Otu00004",2,5,"Absent","Present",0.00535242713863672,0,0.0110529377545084
"20160223_D2.fcs8","Otu00004",2,5,"Absent","Present",0.00525689342180129,0,0.012133072407045
"20160502_D2.fcs7","Otu00004",2,5,"Present","Present",0.133809491831948,0.133809491831948,0.044062228234612
"20160321_D2.fcs7","Otu00004",2,5,"Present","Present",0.14309731812052,0.14309731812052,0.166196909320634
"20160502_C1.fcs8","Otu00004",3,1,"Absent","Absent",0.0187315722871248,0,0.000990785693054592
"20160229_D2.fcs9","Otu00004",3,1,"Present","Absent",0.0479474060053235,0.0479474060053235,0.00292369164798753
"20160513_D2.fcs8","Otu00004",3,1,"Absent","Absent",0.0231382685264366,0,0.00448045757864633
"20160401_C1.fcs9","Otu00004",3,1,"Absent","Absent",0.0197550607456475,0,0.00536552649228706
"20160324_C1.fcs9","Otu00004",3,1,"Absent","Absent",0.0325745788326882,0,0.00673630772234697
"20160223_D2.fcs9","Otu00004",3,1,"Absent","Present",0.00344838853397647,0,0.012133072407045
"20160321_C2.fcs9","Otu00004",3,1,"Absent","Present",0.0409935578623914,0,0.0143691924513842
"20160324_D2.fcs8","Otu00004",3,1,"Present","Present",0.100062810119409,0.100062810119409,0.066988416988417
"20160522_D3.fcs7","Otu00004",3,1,"Absent","Present",0.222971427212715,0,0.235236220472441
"20160223_C1.fcs10","Otu00004",3,2,"Absent","Absent",0.00454847365003802,0,0.00138641315111903
"20160513_C2.fcs8","Otu00004",3,2,"Absent","Absent",0.00264062181891716,0,0.00300678952473327
"20160223_C2.fcs8","Otu00004",3,2,"Absent","Absent",0.0122895996194828,0,0.00465386852821408
"20160223_D3.fcs10","Otu00004",3,2,"Absent","Absent",0.0570705372330724,0,0.00560141509433962
"20160411_C2.fcs8","Otu00004",3,2,"Absent","Present",0.00487209064568288,0,0.0100502512562814
"20160307_C1.fcs8","Otu00004",3,2,"Absent","Present",0.0632694349622329,0,0.0124247718889536
"20160522_C1.fcs6","Otu00004",3,2,"Present","Present",0.0457845145725361,0.0457845145725361,0.0146216162813673
"20160502_D1.fcs10","Otu00004",3,2,"Absent","Present",0.0892591548631303,0,0.131996179560649
"20160502_D3.fcs7","Otu00004",3,2,"Present","Present",0.0500468941890931,0.0500468941890931,0.279136415743217
"20160223_D1.fcs9","Otu00004",3,3,"Present","Absent",0.0394745322294083,0.0394745322294083,0.00169711490466207
"20160522_D1.fcs8","Otu00004",3,3,"Present","Absent",0.0161956663830008,0.0161956663830008,0.00306748466257669
"20160522_C2.fcs8","Otu00004",3,3,"Absent","Absent",0.0434420823374829,0,0.00505339435545385
"20160502_C2.fcs8","Otu00004",3,3,"Absent","Absent",0.0184834167151853,0,0.00563873225743729
"20160422_C1.fcs8","Otu00004",3,3,"Absent","Present",0.0158292542392324,0,0.0105861595765536
"20160513_C1.fcs8","Otu00004",3,3,"Absent","Present",0.010473421755392,0,0.0137410889554706
"20160324_C2.fcs6","Otu00004",3,3,"Present","Present",0.155611738253693,0.155611738253693,0.0230095311447001
"20160522_D2.fcs8","Otu00004",3,3,"Present","Present",0.00022699532646246,0.00022699532646246,0.133970829711195
"20160411_D1.fcs7","Otu00004",3,3,"Present","Present",0.116006055834666,0.116006055834666,0.303556106397178
"20160229_C1.fcs7","Otu00004",3,4,"Absent","Absent",0.00916549514207558,0,0.00290923196276183
"20160229_D3.fcs11","Otu00004",3,4,"Absent","Absent",0.10589686772799,0,0.00328597661157824
"20160411_C1.fcs9","Otu00004",3,4,"Absent","Absent",0.0256985163247201,0,0.00522648083623693
"20160321_D1.fcs8","Otu00004",3,4,"Present","Absent",0.243041069797888,0.243041069797888,0.00603621730382294
"20160229_D1.fcs8","Otu00004",3,4,"Absent","Present",0.00716319000046212,0,0.0110508140108535
"20160505_D2.fcs8","Otu00004",3,4,"Present","Present",0.0447076291151861,0.0447076291151861,0.0138518366509337
"20160401_D2.fcs8","Otu00004",3,4,"Present","Present",0.0898287684587158,0.0898287684587158,0.0277158639403043
"20160321_D3.fcs8","Otu00004",3,4,"Present","Present",0.0739976917386546,0.0739976917386546,0.152186421173763
"20160229_D2.fcs10","Otu00004",3,5,"Absent","Absent",0.0129821117459589,0,0.00292369164798753
"20160411_D3.fcs10","Otu00004",3,5,"Present","Absent",0.00032722431757417,0.00032722431757417,0.00332731248217511
"20160513_D2.fcs9","Otu00004",3,5,"Absent","Absent",0.0139819084479541,0,0.00448045757864633
"20160321_C1.fcs8","Otu00004",3,5,"Absent","Absent",0.102044455337737,0,0.00624159784904936
"20160229_C2.fcs7","Otu00004",3,5,"Absent","Present",0.018954195219329,0,0.0110529377545084
"20160223_D2.fcs10","Otu00004",3,5,"Absent","Present",0.0131349809153099,0,0.012133072407045
"20160502_D2.fcs8","Otu00004",3,5,"Present","Present",0.123509901749265,0.123509901749265,0.044062228234612
"20160321_D2.fcs8","Otu00004",3,5,"Present","Present",0.0612532088853442,0.0612532088853442,0.166196909320634
"20160522_D3.fcs8","Otu00004",3,5,"Absent","Present",0.537830211492614,0,0.235236220472441
"20160522_C2.fcs9","Otu00005",1,1,"Present","Absent",0.0946224908418965,0.0946224908418965,9.534706331045e-05
"20160411_D2.fcs7","Otu00005",1,1,"Absent","Absent",0.00982217676455947,0,0.000101729399796541
"20160411_D1.fcs8","Otu00005",1,1,"Absent","Absent",0.0100514994722712,0,0.00057202783868815
"20160223_D1.fcs10","Otu00005",1,1,"Absent","Absent",0.131990849509117,0,0.00109813317360487
"20160229_D1.fcs9","Otu00005",1,1,"Absent","Absent",0.0950653968683208,0,0.00276270350271337
"20160324_C2.fcs7","Otu00005",1,1,"Absent","Absent",0.00734386947106055,0,0.00616154808895735
"20160401_D2.fcs9","Otu00005",1,1,"Absent","Absent",0.00802044175605108,0,0.00814032367477469
"20160324_D2.fcs9","Otu00005",1,1,"Absent","Present",0.0131534718713589,0,0.0286679536679537
"20160411_C1.fcs10","Otu00005",1,1,"Present","Present",0.0224073990119961,0.0224073990119961,0.117402245451026
"20160321_D3.fcs9","Otu00005",1,2,"Present","Absent",0.00200550603971513,0.00200550603971513,9.58956655159187e-05
"20160321_D1.fcs9","Otu00005",1,2,"Present","Absent",0.000375648359743675,0.000375648359743675,0.000287438919229664
"20160321_D2.fcs9","Otu00005",1,2,"Present","Absent",0.000776018216062723,0.000776018216062723,0.000583147050247837
"20160522_D3.fcs9","Otu00005",1,2,"Absent","Absent",0.00214377537874498,0,0.00118110236220472
"20160502_D1.fcs11","Otu00005",1,2,"Present","Absent",0.00469503556462415,0.00469503556462415,0.00343839541547278
"20160505_D2.fcs9","Otu00005",1,2,"Present","Absent",0.00548133077280923,0.00548133077280923,0.00656679663451672
"20160422_D2.fcs8","Otu00005",1,2,"Present","Present",0.000266846530061313,0.000266846530061313,0.0108960015565717
"20160522_C1.fcs7","Otu00005",1,2,"Present","Present",0.0514380196120333,0.0514380196120333,0.0372456036356451
"20160401_C1.fcs10","Otu00005",1,2,"Present","Present",0.116030582312948,0.116030582312948,0.125898246622593
"20160229_C2.fcs8","Otu00005",1,3,"Present","Absent",0.0157289932794987,0.0157289932794987,9.69555943377933e-05
"20160522_D2.fcs9","Otu00005",1,3,"Absent","Absent",0.0133384112947405,0,0.000289771080846132
"20160223_D2.fcs11","Otu00005",1,3,"Absent","Absent",0.00113258247297401,0,0.000587084148727984
"20160502_D3.fcs8","Otu00005",1,3,"Present","Absent",0.00779066655817086,0.00779066655817086,0.00143293847917463
"20160223_D3.fcs11","Otu00005",1,3,"Absent","Absent",0.00132458617093014,0,0.00452044025157233
"20160223_C2.fcs9","Otu00005",1,3,"Absent","Absent",0.00110810039647002,0,0.00746558076401008
"20160502_C1.fcs9","Otu00005",1,3,"Present","Present",0.14741801582382,0.14741801582382,0.0189240067373427
"20160513_C2.fcs9","Otu00005",1,3,"Absent","Present",0.0074379531436327,0,0.0442289039767216
"20160324_C1.fcs10","Otu00005",1,3,"Present","Present",0.241534342824534,0.241534342824534,0.147515376354584
"20160502_C2.fcs9","Otu00005",1,4,"Present","Absent",0.0315869586153681,0.0315869586153681,9.72195216799533e-05
"20160502_D2.fcs9","Otu00005",1,4,"Absent","Absent",0.0278736704605413,0,0.000289883080490869
"20160223_C1.fcs11","Otu00005",1,4,"Absent","Absent",0.0212451905522578,0,0.0005941770647653
"20160522_D1.fcs9","Otu00005",1,4,"Absent","Absent",0.046436836376797,0,0.00191717791411043
"20160307_C2.fcs8","Otu00005",1,4,"Absent","Absent",0.0185885206709438,0,0.00500529406102609
"20160229_C1.fcs8","Otu00005",1,4,"Present","Absent",0.013152399310381,0.013152399310381,0.00756400310318076
"20160422_C1.fcs9","Otu00005",1,4,"Absent","Present",0.0910776044763877,0,0.0228386590864536
"20160307_C1.fcs9","Otu00005",1,4,"Present","Present",0.0458961569922006,0.0458961569922006,0.0575616385167928
"20160321_C1.fcs9","Otu00005",1,4,"Present","Present",0.0534626862382273,0.0534626862382273,0.181870558863069
"20160411_D2.fcs8","Otu00005",1,5,"Absent","Absent",0.00942573315556001,0,0.000101729399796541
"20160411_C2.fcs9","Otu00005",1,5,"Absent","Absent",0.017732221517735,0,0.000410214336991078
"20160321_C2.fcs10","Otu00005",1,5,"Present","Absent",0.0279196046515046,0.0279196046515046,0.00105374077976818
