"","rep","fold","Cat","ID","Predicted","Real","GMM1_Class","GMM2_Class","GMM3_Class","GMM4_Class","GMM5_Class","GMM6_Class","GMM7_Class","GMM8_Class","GMM9_Class","GMM10_Class","GMM11_Class","GMM14_Class","GMM15_Class","GMM16_Class","GMM17_Class","GMM19_Class","GMM22_Class","GMM23_Class","GMM24_Class","GMM25_Class","GMM26_Class","GMM27_Class","GMM28_Class","GMM29_Class","GMM30_Class","GMM31_Class","GMM32_Class","GMM1_Reg","GMM2_Reg","GMM3_Reg","GMM4_Reg","GMM5_Reg","GMM6_Reg","GMM7_Reg","GMM8_Reg","GMM9_Reg","GMM10_Reg","GMM11_Reg","GMM14_Reg","GMM15_Reg","GMM16_Reg","GMM17_Reg","GMM19_Reg","GMM22_Reg","GMM23_Reg","GMM24_Reg","GMM25_Reg","GMM26_Reg","GMM27_Reg","GMM28_Reg","GMM29_Reg","GMM30_Reg","GMM31_Reg","GMM32_Reg","OTU"
"53,3_4_42,7.fcs129",8,2,"FS","53,3_4_42,7.fcs",0.282844343151379,0.427,0,0,100,0,37.3215831340988,11.8369709083931,15.7659424559505,74.5888589065326,44.1425660600945,0,9.87448343763254,2.24399519330998,0,0,0,0,0,7.40630029989705,0,7.42072780096877,70.4326952174315,65.3604009915767,0,0,7.6096139821096,0,22.8667696987807,3.07710659623731,3.19940345448192,3.08177047912455,3.84929885498463,6.48279194598741,2.42115399781593,3.33175455774347,18.9427252445514,6.46467573493135,3.46200966132808,2.91170193422646,2.41961616601194,1.27464332779934,2.42902466707064,0.476817088118526,2.34249282704324,1.37423684028413,0.632471415267791,3.74335035201608,0,8.73678700672183,0,2.57709704608437,1.80063183213751,2.19958994093274,8.86175793417752,3.90709109492188,"Krhizophila"
"0_0_100.fcs127",8,2,"FS","0_0_100.fcs",0.97154605817714,1,0,0,100,0,37.3215831340988,11.8369709083931,15.7659424559505,74.5888589065326,44.1425660600945,0,9.87448343763254,2.24399519330998,0,0,0,0,0,7.40630029989705,0,7.42072780096877,70.4326952174315,65.3604009915767,0,0,7.6096139821096,0,22.8667696987807,3.07710659623731,3.19940345448192,3.08177047912455,3.84929885498463,6.48279194598741,2.42115399781593,3.33175455774347,18.9427252445514,6.46467573493135,3.46200966132808,2.91170193422646,2.41961616601194,1.27464332779934,2.42902466707064,0.476817088118526,2.34249282704324,1.37423684028413,0.632471415267791,3.74335035201608,0,8.73678700672183,0,2.57709704608437,1.80063183213751,2.19958994093274,8.86175793417752,3.90709109492188,"Krhizophila"
"50_50_0.fcs36",8,3,"NOFS","50_50_0.fcs",0.0157332409810271,0,0.844684942784042,0,50.375996163044,3.60904985001377,15.7814098341444,0.480130590615902,0.560057755280347,91.6366895101425,87.3087993340545,7.89352592700622,0.293724805711915,0.956904815491095,4.18135204075929,11.2904243919696,2.56232561372623,1.97246777951247,5.24038519044082,4.23742590071206,0.885369502680057,0.485038882772376,100,39.9324229471903,0.979392141397273,0.658521941358929,25.5858767654406,2.72594828173257,23.648055418951,11.286797334528,3.26910467446868,8.45031540578196,2.24426788239714,1.42288726632929,1.04953936771619,1.68213034962333,5.96608812150861,5.34565983419184,1.61439929047608,1.36824819511418,1.69605358173648,2.39210532718623,3.33711172729458,0.0435516802700679,3.1233506625585,5.06883689733398,1.72100107827533,3.90024609864894,2.53579639537899,6.9020054502479,3.25521526720183,2.08763408699497,7.87769305752508,6.19576854019353,2.28828786995301,3.87590455706522,"Krhizophila"
"80_19_1.fcs38",8,3,"NOFS","80_19_1.fcs",0.10069770619615,0.01,0.844684942784042,0,50.375996163044,3.60904985001377,15.7814098341444,0.480130590615902,0.560057755280347,91.6366895101425,87.3087993340545,7.89352592700622,0.293724805711915,0.956904815491095,4.18135204075929,11.2904243919696,2.56232561372623,1.97246777951247,5.24038519044082,4.23742590071206,0.885369502680057,0.485038882772376,100,39.9324229471903,0.979392141397273,0.658521941358929,25.5858767654406,2.72594828173257,23.648055418951,11.286797334528,3.26910467446868,8.45031540578196,2.24426788239714,1.42288726632929,1.04953936771619,1.68213034962333,5.96608812150861,5.34565983419184,1.61439929047608,1.36824819511418,1.69605358173648,2.39210532718623,3.33711172729458,0.0435516802700679,3.1233506625585,5.06883689733398,1.72100107827533,3.90024609864894,2.53579639537899,6.9020054502479,3.25521526720183,2.08763408699497,7.87769305752508,6.19576854019353,2.28828786995301,3.87590455706522,"Krhizophila"
"80_4_16.fcs37",8,3,"NOFS","80_4_16.fcs",0.101245718597583,0.16,0.844684942784042,0,50.375996163044,3.60904985001377,15.7814098341444,0.480130590615902,0.560057755280347,91.6366895101425,87.3087993340545,7.89352592700622,0.293724805711915,0.956904815491095,4.18135204075929,11.2904243919696,2.56232561372623,1.97246777951247,5.24038519044082,4.23742590071206,0.885369502680057,0.485038882772376,100,39.9324229471903,0.979392141397273,0.658521941358929,25.5858767654406,2.72594828173257,23.648055418951,11.286797334528,3.26910467446868,8.45031540578196,2.24426788239714,1.42288726632929,1.04953936771619,1.68213034962333,5.96608812150861,5.34565983419184,1.61439929047608,1.36824819511418,1.69605358173648,2.39210532718623,3.33711172729458,0.0435516802700679,3.1233506625585,5.06883689733398,1.72100107827533,3.90024609864894,2.53579639537899,6.9020054502479,3.25521526720183,2.08763408699497,7.87769305752508,6.19576854019353,2.28828786995301,3.87590455706522,"Krhizophila"
"79_2_19.fcs37",8,3,"NOFS","79_2_19.fcs",0.227938065467846,0.19,0.844684942784042,0,50.375996163044,3.60904985001377,15.7814098341444,0.480130590615902,0.560057755280347,91.6366895101425,87.3087993340545,7.89352592700622,0.293724805711915,0.956904815491095,4.18135204075929,11.2904243919696,2.56232561372623,1.97246777951247,5.24038519044082,4.23742590071206,0.885369502680057,0.485038882772376,100,39.9324229471903,0.979392141397273,0.658521941358929,25.5858767654406,2.72594828173257,23.648055418951,11.286797334528,3.26910467446868,8.45031540578196,2.24426788239714,1.42288726632929,1.04953936771619,1.68213034962333,5.96608812150861,5.34565983419184,1.61439929047608,1.36824819511418,1.69605358173648,2.39210532718623,3.33711172729458,0.0435516802700679,3.1233506625585,5.06883689733398,1.72100107827533,3.90024609864894,2.53579639537899,6.9020054502479,3.25521526720183,2.08763408699497,7.87769305752508,6.19576854019353,2.28828786995301,3.87590455706522,"Krhizophila"
"60_10_30.fcs37",8,3,"NOFS","60_10_30.fcs",0.274561458540636,0.3,0.844684942784042,0,50.375996163044,3.60904985001377,15.7814098341444,0.480130590615902,0.560057755280347,91.6366895101425,87.3087993340545,7.89352592700622,0.293724805711915,0.956904815491095,4.18135204075929,11.2904243919696,2.56232561372623,1.97246777951247,5.24038519044082,4.23742590071206,0.885369502680057,0.485038882772376,100,39.9324229471903,0.979392141397273,0.658521941358929,25.5858767654406,2.72594828173257,23.648055418951,11.286797334528,3.26910467446868,8.45031540578196,2.24426788239714,1.42288726632929,1.04953936771619,1.68213034962333,5.96608812150861,5.34565983419184,1.61439929047608,1.36824819511418,1.69605358173648,2.39210532718623,3.33711172729458,0.0435516802700679,3.1233506625585,5.06883689733398,1.72100107827533,3.90024609864894,2.53579639537899,6.9020054502479,3.25521526720183,2.08763408699497,7.87769305752508,6.19576854019353,2.28828786995301,3.87590455706522,"Krhizophila"
"50_1_49.fcs38",8,3,"NOFS","50_1_49.fcs",0.623205628005829,0.49,0.844684942784042,0,50.375996163044,3.60904985001377,15.7814098341444,0.480130590615902,0.560057755280347,91.6366895101425,87.3087993340545,7.89352592700622,0.293724805711915,0.956904815491095,4.18135204075929,11.2904243919696,2.56232561372623,1.97246777951247,5.24038519044082,4.23742590071206,0.885369502680057,0.485038882772376,100,39.9324229471903,0.979392141397273,0.658521941358929,25.5858767654406,2.72594828173257,23.648055418951,11.286797334528,3.26910467446868,8.45031540578196,2.24426788239714,1.42288726632929,1.04953936771619,1.68213034962333,5.96608812150861,5.34565983419184,1.61439929047608,1.36824819511418,1.69605358173648,2.39210532718623,3.33711172729458,0.0435516802700679,3.1233506625585,5.06883689733398,1.72100107827533,3.90024609864894,2.53579639537899,6.9020054502479,3.25521526720183,2.08763408699497,7.87769305752508,6.19576854019353,2.28828786995301,3.87590455706522,"Krhizophila"
"50_50_0.fcs126",8,3,"FS","50_50_0.fcs",0.171879983353515,0,0,0,73.7444107934269,0,0,0,0,81.7611603416223,91.0528170712498,0,0,0,0,0,0,0,0,0,0,0,100,55.1481906466852,0,0,31.1568454592898,0,0,12.9811233615977,0,8.81924376532744,0,0,0,0,14.1504753744821,12.8711889174366,0,0,0,0,3.95956211830338,0,4.92253169184797,8.29338671240589,0,5.58025954416739,0,15.2685510267099,0,0,1.62591346679209,1.39006658135278,0.320515538239261,9.81718190133742,"Krhizophila"
"80_19_1.fcs128",8,3,"FS","80_19_1.fcs",0.0733199343331287,0.01,0,0,73.7444107934269,0,0,0,0,81.7611603416223,91.0528170712498,0,0,0,0,0,0,0,0,0,0,0,100,55.1481906466852,0,0,31.1568454592898,0,0,12.9811233615977,0,8.81924376532744,0,0,0,0,14.1504753744821,12.8711889174366,0,0,0,0,3.95956211830338,0,4.92253169184797,8.29338671240589,0,5.58025954416739,0,15.2685510267099,0,0,1.62591346679209,1.39006658135278,0.320515538239261,9.81718190133742,"Krhizophila"
"80_4_16.fcs127",8,3,"FS","80_4_16.fcs",0.163276882369395,0.16,0,0,73.7444107934269,0,0,0,0,81.7611603416223,91.0528170712498,0,0,0,0,0,0,0,0,0,0,0,100,55.1481906466852,0,0,31.1568454592898,0,0,12.9811233615977,0,8.81924376532744,0,0,0,0,14.1504753744821,12.8711889174366,0,0,0,0,3.95956211830338,0,4.92253169184797,8.29338671240589,0,5.58025954416739,0,15.2685510267099,0,0,1.62591346679209,1.39006658135278,0.320515538239261,9.81718190133742,"Krhizophila"
"79_2_19.fcs127",8,3,"FS","79_2_19.fcs",0.203330286004571,0.19,0,0,73.7444107934269,0,0,0,0,81.7611603416223,91.0528170712498,0,0,0,0,0,0,0,0,0,0,0,100,55.1481906466852,0,0,31.1568454592898,0,0,12.9811233615977,0,8.81924376532744,0,0,0,0,14.1504753744821,12.8711889174366,0,0,0,0,3.95956211830338,0,4.92253169184797,8.29338671240589,0,5.58025954416739,0,15.2685510267099,0,0,1.62591346679209,1.39006658135278,0.320515538239261,9.81718190133742,"Krhizophila"
"60_10_30.fcs127",8,3,"FS","60_10_30.fcs",0.260560747310435,0.3,0,0,73.7444107934269,0,0,0,0,81.7611603416223,91.0528170712498,0,0,0,0,0,0,0,0,0,0,0,100,55.1481906466852,0,0,31.1568454592898,0,0,12.9811233615977,0,8.81924376532744,0,0,0,0,14.1504753744821,12.8711889174366,0,0,0,0,3.95956211830338,0,4.92253169184797,8.29338671240589,0,5.58025954416739,0,15.2685510267099,0,0,1.62591346679209,1.39006658135278,0.320515538239261,9.81718190133742,"Krhizophila"
"50_1_49.fcs128",8,3,"FS","50_1_49.fcs",0.575109478269621,0.49,0,0,73.7444107934269,0,0,0,0,81.7611603416223,91.0528170712498,0,0,0,0,0,0,0,0,0,0,0,100,55.1481906466852,0,0,31.1568454592898,0,0,12.9811233615977,0,8.81924376532744,0,0,0,0,14.1504753744821,12.8711889174366,0,0,0,0,3.95956211830338,0,4.92253169184797,8.29338671240589,0,5.58025954416739,0,15.2685510267099,0,0,1.62591346679209,1.39006658135278,0.320515538239261,9.81718190133742,"Krhizophila"
"90_10_0.fcs36",8,4,"NOFS","90_10_0.fcs",2.43090911623673e-06,0,2.78532275498325,3.82569889412258,84.3972428840352,12.381131904166,32.2742921636208,2.56401541665903,1.33079368482023,64.0048219544747,67.2847909406598,18.4259083101512,0.733863433808808,1.76649435613639,6.95953073354387,29.3665734322171,3.18028646912891,0,5.29225674067163,5.72731974720269,4.31709192494449,2.09254215155653,58.2676652154823,100,4.12261796687061,2.54876988404143,11.2838734079083,10.7442422020897,32.8401824239328,8.02447803775942,4.54747599803408,2.84967191422415,1.96051606488785,9.91805473152684,1.30151254919163,1.45696735993199,15.4041458174765,8.12072815082104,4.50030862429121,1.38004595790827,1.55352057682111,1.67810168093762,2.32692943363293,0.0193467390357265,7.47374725189518,3.33508200035329,1.22676682881739,2.24525434242953,1.39502372126059,4.53132125715269,5.10122308033365,1.64642575054152,3.00045243619208,0.686625780898299,1.92603614361957,2.39023777002585,"Krhizophila"
"90_1_9.fcs38",8,4,"NOFS","90_1_9.fcs",0.173775571121586,0.09,2.78532275498325,3.82569889412258,84.3972428840352,12.381131904166,32.2742921636208,2.56401541665903,1.33079368482023,64.0048219544747,67.2847909406598,18.4259083101512,0.733863433808808,1.76649435613639,6.95953073354387,29.3665734322171,3.18028646912891,0,5.29225674067163,5.72731974720269,4.31709192494449,2.09254215155653,58.2676652154823,100,4.12261796687061,2.54876988404143,11.2838734079083,10.7442422020897,32.8401824239328,8.02447803775942,4.54747599803408,2.84967191422415,1.96051606488785,9.91805473152684,1.30151254919163,1.45696735993199,15.4041458174765,8.12072815082104,4.50030862429121,1.38004595790827,1.55352057682111,1.67810168093762,2.32692943363293,0.0193467390357265,7.47374725189518,3.33508200035329,1.22676682881739,2.24525434242953,1.39502372126059,4.53132125715269,5.10122308033365,1.64642575054152,3.00045243619208,0.686625780898299,1.92603614361957,2.39023777002585,"Krhizophila"
"80_2_18.fcs37",8,4,"NOFS","80_2_18.fcs",0.221833339216394,0.18,2.78532275498325,3.82569889412258,84.3972428840352,12.381131904166,32.2742921636208,2.56401541665903,1.33079368482023,64.0048219544747,67.2847909406598,18.4259083101512,0.733863433808808,1.76649435613639,6.95953073354387,29.3665734322171,3.18028646912891,0,5.29225674067163,5.72731974720269,4.31709192494449,2.09254215155653,58.2676652154823,100,4.12261796687061,2.54876988404143,11.2838734079083,10.7442422020897,32.8401824239328,8.02447803775942,4.54747599803408,2.84967191422415,1.96051606488785,9.91805473152684,1.30151254919163,1.45696735993199,15.4041458174765,8.12072815082104,4.50030862429121,1.38004595790827,1.55352057682111,1.67810168093762,2.32692943363293,0.0193467390357265,7.47374725189518,3.33508200035329,1.22676682881739,2.24525434242953,1.39502372126059,4.53132125715269,5.10122308033365,1.64642575054152,3.00045243619208,0.686625780898299,1.92603614361957,2.39023777002585,"Krhizophila"
"80_1_19.fcs36",8,4,"NOFS","80_1_19.fcs",0.266298969031551,0.19,2.78532275498325,3.82569889412258,84.3972428840352,12.381131904166,32.2742921636208,2.56401541665903,1.33079368482023,64.0048219544747,67.2847909406598,18.4259083101512,0.733863433808808,1.76649435613639,6.95953073354387,29.3665734322171,3.18028646912891,0,5.29225674067163,5.72731974720269,4.31709192494449,2.09254215155653,58.2676652154823,100,4.12261796687061,2.54876988404143,11.2838734079083,10.7442422020897,32.8401824239328,8.02447803775942,4.54747599803408,2.84967191422415,1.96051606488785,9.91805473152684,1.30151254919163,1.45696735993199,15.4041458174765,8.12072815082104,4.50030862429121,1.38004595790827,1.55352057682111,1.67810168093762,2.32692943363293,0.0193467390357265,7.47374725189518,3.33508200035329,1.22676682881739,2.24525434242953,1.39502372126059,4.53132125715269,5.10122308033365,1.64642575054152,3.00045243619208,0.686625780898299,1.92603614361957,2.39023777002585,"Krhizophila"
"33_33_33.fcs38",8,4,"NOFS","33_33_33.fcs",0.207470460520475,0.33,2.78532275498325,3.82569889412258,84.3972428840352,12.381131904166,32.2742921636208,2.56401541665903,1.33079368482023,64.0048219544747,67.2847909406598,18.4259083101512,0.733863433808808,1.76649435613639,6.95953073354387,29.3665734322171,3.18028646912891,0,5.29225674067163,5.72731974720269,4.31709192494449,2.09254215155653,58.2676652154823,100,4.12261796687061,2.54876988404143,11.2838734079083,10.7442422020897,32.8401824239328,8.02447803775942,4.54747599803408,2.84967191422415,1.96051606488785,9.91805473152684,1.30151254919163,1.45696735993199,15.4041458174765,8.12072815082104,4.50030862429121,1.38004595790827,1.55352057682111,1.67810168093762,2.32692943363293,0.0193467390357265,7.47374725189518,3.33508200035329,1.22676682881739,2.24525434242953,1.39502372126059,4.53132125715269,5.10122308033365,1.64642575054152,3.00045243619208,0.686625780898299,1.92603614361957,2.39023777002585,"Krhizophila"
"0_50_50.fcs37",8,4,"NOFS","0_50_50.fcs",0.430154100468151,0.5,2.78532275498325,3.82569889412258,84.3972428840352,12.381131904166,32.2742921636208,2.56401541665903,1.33079368482023,64.0048219544747,67.2847909406598,18.4259083101512,0.733863433808808,1.76649435613639,6.95953073354387,29.3665734322171,3.18028646912891,0,5.29225674067163,5.72731974720269,4.31709192494449,2.09254215155653,58.2676652154823,100,4.12261796687061,2.54876988404143,11.2838734079083,10.7442422020897,32.8401824239328,8.02447803775942,4.54747599803408,2.84967191422415,1.96051606488785,9.91805473152684,1.30151254919163,1.45696735993199,15.4041458174765,8.12072815082104,4.50030862429121,1.38004595790827,1.55352057682111,1.67810168093762,2.32692943363293,0.0193467390357265,7.47374725189518,3.33508200035329,1.22676682881739,2.24525434242953,1.39502372126059,4.53132125715269,5.10122308033365,1.64642575054152,3.00045243619208,0.686625780898299,1.92603614361957,2.39023777002585,"Krhizophila"
"90_10_0.fcs126",8,4,"FS","90_10_0.fcs",0.000230417929196556,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6761952148846,0,0,0,0,0,15.4154650423491,0.879903836011662,11.4890096492815,0.710103633386551,2.39618007436246,0.728080584889609,0.538894205732558,13.4749913947153,2.93280325645074,0.611787203381319,0.579592487096403,0.575191251879315,0.747793596728275,1.12978064735145,0.0998579571001128,7.786760368394,5.20381825246674,0,1.78599431985585,0,10.3384664705245,6.83921232142836,0.725945959840615,6.32282590508392,1.44273170797382,5.51513195684515,1.72967791687067,"Krhizophila"
"90_1_9.fcs128",8,4,"FS","90_1_9.fcs",0.201077409054726,0.09,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6761952148846,0,0,0,0,0,15.4154650423491,0.879903836011662,11.4890096492815,0.710103633386551,2.39618007436246,0.728080584889609,0.538894205732558,13.4749913947153,2.93280325645074,0.611787203381319,0.579592487096403,0.575191251879315,0.747793596728275,1.12978064735145,0.0998579571001128,7.786760368394,5.20381825246674,0,1.78599431985585,0,10.3384664705245,6.83921232142836,0.725945959840615,6.32282590508392,1.44273170797382,5.51513195684515,1.72967791687067,"Krhizophila"
"80_2_18.fcs127",8,4,"FS","80_2_18.fcs",0.277648552296745,0.18,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6761952148846,0,0,0,0,0,15.4154650423491,0.879903836011662,11.4890096492815,0.710103633386551,2.39618007436246,0.728080584889609,0.538894205732558,13.4749913947153,2.93280325645074,0.611787203381319,0.579592487096403,0.575191251879315,0.747793596728275,1.12978064735145,0.0998579571001128,7.786760368394,5.20381825246674,0,1.78599431985585,0,10.3384664705245,6.83921232142836,0.725945959840615,6.32282590508392,1.44273170797382,5.51513195684515,1.72967791687067,"Krhizophila"
"80_1_19.fcs126",8,4,"FS","80_1_19.fcs",0.302891669538057,0.19,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6761952148846,0,0,0,0,0,15.4154650423491,0.879903836011662,11.4890096492815,0.710103633386551,2.39618007436246,0.728080584889609,0.538894205732558,13.4749913947153,2.93280325645074,0.611787203381319,0.579592487096403,0.575191251879315,0.747793596728275,1.12978064735145,0.0998579571001128,7.786760368394,5.20381825246674,0,1.78599431985585,0,10.3384664705245,6.83921232142836,0.725945959840615,6.32282590508392,1.44273170797382,5.51513195684515,1.72967791687067,"Krhizophila"
"33_33_33.fcs128",8,4,"FS","33_33_33.fcs",0.27521582172431,0.33,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6761952148846,0,0,0,0,0,15.4154650423491,0.879903836011662,11.4890096492815,0.710103633386551,2.39618007436246,0.728080584889609,0.538894205732558,13.4749913947153,2.93280325645074,0.611787203381319,0.579592487096403,0.575191251879315,0.747793596728275,1.12978064735145,0.0998579571001128,7.786760368394,5.20381825246674,0,1.78599431985585,0,10.3384664705245,6.83921232142836,0.725945959840615,6.32282590508392,1.44273170797382,5.51513195684515,1.72967791687067,"Krhizophila"
"0_50_50.fcs127",8,4,"FS","0_50_50.fcs",0.377307494008406,0.5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6761952148846,0,0,0,0,0,15.4154650423491,0.879903836011662,11.4890096492815,0.710103633386551,2.39618007436246,0.728080584889609,0.538894205732558,13.4749913947153,2.93280325645074,0.611787203381319,0.579592487096403,0.575191251879315,0.747793596728275,1.12978064735145,0.0998579571001128,7.786760368394,5.20381825246674,0,1.78599431985585,0,10.3384664705245,6.83921232142836,0.725945959840615,6.32282590508392,1.44273170797382,5.51513195684515,1.72967791687067,"Krhizophila"
"99,99_0,007_0,003.fcs53",8,5,"NOFS","99,99_0,007_0,003.fcs",0,3e-05,5.59128032543585,3.28846645764738,96.8972290289923,9.26108752714654,30.1774966809,4.27690463817716,5.39714363499744,100,60.8069690673489,14.1007879058277,4.16373840601395,3.08191860661291,1.76072993463946,5.50823555706958,0,7.93952662140999,14.7144665773611,10.0144501015954,18.2234067499606,4.7923220891629,69.9251741684383,53.3701764930422,6.46563605765302,1.71325887583443,20.3386291128671,12.8019405949059,21.2423395853549,7.26856726214215,6.54054241151911,11.6319061323462,1.75284717334965,0.876970949201461,2.63605377670345,1.70986429612893,8.39316404165339,3.59689379997529,1.34747402600378,1.86388666798311,1.66304660384985,1.74203279579167,4.89163418572778,0,2.00967973500291,3.46171657841612,5.41585225852249,3.22227924049775,1.11550514914343,4.97769409380977,8.71835870484009,1.73489794420644,3.11944342853426,0.70758082853382,1.5479729084536,8.05413500766347,"Krhizophila"
"80_10_10.fcs37",8,5,"NOFS","80_10_10.fcs",0.120194019490497,0.1,5.59128032543585,3.28846645764738,96.8972290289923,9.26108752714654,30.1774966809,4.27690463817716,5.39714363499744,100,60.8069690673489,14.1007879058277,4.16373840601395,3.08191860661291,1.76072993463946,5.50823555706958,0,7.93952662140999,14.7144665773611,10.0144501015954,18.2234067499606,4.7923220891629,69.9251741684383,53.3701764930422,6.46563605765302,1.71325887583443,20.3386291128671,12.8019405949059,21.2423395853549,7.26856726214215,6.54054241151911,11.6319061323462,1.75284717334965,0.876970949201461,2.63605377670345,1.70986429612893,8.39316404165339,3.59689379997529,1.34747402600378,1.86388666798311,1.66304660384985,1.74203279579167,4.89163418572778,0,2.00967973500291,3.46171657841612,5.41585225852249,3.22227924049775,1.11550514914343,4.97769409380977,8.71835870484009,1.73489794420644,3.11944342853426,0.70758082853382,1.5479729084536,8.05413500766347,"Krhizophila"
"73_8_19.fcs38",8,5,"NOFS","73_8_19.fcs",0.210812813075006,0.19,5.59128032543585,3.28846645764738,96.8972290289923,9.26108752714654,30.1774966809,4.27690463817716,5.39714363499744,100,60.8069690673489,14.1007879058277,4.16373840601395,3.08191860661291,1.76072993463946,5.50823555706958,0,7.93952662140999,14.7144665773611,10.0144501015954,18.2234067499606,4.7923220891629,69.9251741684383,53.3701764930422,6.46563605765302,1.71325887583443,20.3386291128671,12.8019405949059,21.2423395853549,7.26856726214215,6.54054241151911,11.6319061323462,1.75284717334965,0.876970949201461,2.63605377670345,1.70986429612893,8.39316404165339,3.59689379997529,1.34747402600378,1.86388666798311,1.66304660384985,1.74203279579167,4.89163418572778,0,2.00967973500291,3.46171657841612,5.41585225852249,3.22227924049775,1.11550514914343,4.97769409380977,8.71835870484009,1.73489794420644,3.11944342853426,0.70758082853382,1.5479729084536,8.05413500766347,"Krhizophila"
"70_10_20.fcs36",8,5,"NOFS","70_10_20.fcs",0.304831954869945,0.2,5.59128032543585,3.28846645764738,96.8972290289923,9.26108752714654,30.1774966809,4.27690463817716,5.39714363499744,100,60.8069690673489,14.1007879058277,4.16373840601395,3.08191860661291,1.76072993463946,5.50823555706958,0,7.93952662140999,14.7144665773611,10.0144501015954,18.2234067499606,4.7923220891629,69.9251741684383,53.3701764930422,6.46563605765302,1.71325887583443,20.3386291128671,12.8019405949059,21.2423395853549,7.26856726214215,6.54054241151911,11.6319061323462,1.75284717334965,0.876970949201461,2.63605377670345,1.70986429612893,8.39316404165339,3.59689379997529,1.34747402600378,1.86388666798311,1.66304660384985,1.74203279579167,4.89163418572778,0,2.00967973500291,3.46171657841612,5.41585225852249,3.22227924049775,1.11550514914343,4.97769409380977,8.71835870484009,1.73489794420644,3.11944342853426,0.70758082853382,1.5479729084536,8.05413500766347,"Krhizophila"
"60_1_39.fcs37",8,5,"NOFS","60_1_39.fcs",0.308400992843159,0.39,5.59128032543585,3.28846645764738,96.8972290289923,9.26108752714654,30.1774966809,4.27690463817716,5.39714363499744,100,60.8069690673489,14.1007879058277,4.16373840601395,3.08191860661291,1.76072993463946,5.50823555706958,0,7.93952662140999,14.7144665773611,10.0144501015954,18.2234067499606,4.7923220891629,69.9251741684383,53.3701764930422,6.46563605765302,1.71325887583443,20.3386291128671,12.8019405949059,21.2423395853549,7.26856726214215,6.54054241151911,11.6319061323462,1.75284717334965,0.876970949201461,2.63605377670345,1.70986429612893,8.39316404165339,3.59689379997529,1.34747402600378,1.86388666798311,1.66304660384985,1.74203279579167,4.89163418572778,0,2.00967973500291,3.46171657841612,5.41585225852249,3.22227924049775,1.11550514914343,4.97769409380977,8.71835870484009,1.73489794420644,3.11944342853426,0.70758082853382,1.5479729084536,8.05413500766347,"Krhizophila"
"50_0_50.fcs37",8,5,"NOFS","50_0_50.fcs",0.0101348365968068,0.5,5.59128032543585,3.28846645764738,96.8972290289923,9.26108752714654,30.1774966809,4.27690463817716,5.39714363499744,100,60.8069690673489,14.1007879058277,4.16373840601395,3.08191860661291,1.76072993463946,5.50823555706958,0,7.93952662140999,14.7144665773611,10.0144501015954,18.2234067499606,4.7923220891629,69.9251741684383,53.3701764930422,6.46563605765302,1.71325887583443,20.3386291128671,12.8019405949059,21.2423395853549,7.26856726214215,6.54054241151911,11.6319061323462,1.75284717334965,0.876970949201461,2.63605377670345,1.70986429612893,8.39316404165339,3.59689379997529,1.34747402600378,1.86388666798311,1.66304660384985,1.74203279579167,4.89163418572778,0,2.00967973500291,3.46171657841612,5.41585225852249,3.22227924049775,1.11550514914343,4.97769409380977,8.71835870484009,1.73489794420644,3.11944342853426,0.70758082853382,1.5479729084536,8.05413500766347,"Krhizophila"
"99,99_0,007_0,003.fcs143",8,5,"FS","99,99_0,007_0,003.fcs",0,3e-05,0,0,100,0,32.3341171224538,0,0,86.5134001474458,58.6720257792212,0,0.0531692370620155,0,0,0,0,0,0,0,0,27.9787478066886,99.3967563629397,67.5429101139558,23.1316324663977,0,0,0,11.9744350898759,19.9247732382261,0,2.99078159657367,0,0,0,0,20.8566714568967,7.8341934369328,0,0,0,0,0,0,2.79072660721274,8.26217641249934,0,0,0,15.6760187656447,0,0,0,14.3661092327014,0,7.29854925331261,"Krhizophila"
"80_10_10.fcs127",8,5,"FS","80_10_10.fcs",0.0985527030638467,0.1,0,0,100,0,32.3341171224538,0,0,86.5134001474458,58.6720257792212,0,0.0531692370620155,0,0,0,0,0,0,0,0,27.9787478066886,99.3967563629397,67.5429101139558,23.1316324663977,0,0,0,11.9744350898759,19.9247732382261,0,2.99078159657367,0,0,0,0,20.8566714568967,7.8341934369328,0,0,0,0,0,0,2.79072660721274,8.26217641249934,0,0,0,15.6760187656447,0,0,0,14.3661092327014,0,7.29854925331261,"Krhizophila"
