"","TaxonOfInterest","rep","fold","RMSE(100 * Combined$Combined, 100 * Combined$TrueValue)","MAE(100 * Combined$Combined, 100 * Combined$TrueValue)","R2(100 * Combined$Combined, 100 * Combined$TrueValue)","sum(Combined$PredictedClass == Combined$TrueClass)/length(Combined$TrueClass)","GMM1_Class","GMM2_Class","GMM3_Class","GMM4_Class","GMM5_Class","GMM6_Class","GMM7_Class","GMM8_Class","GMM9_Class","GMM10_Class","GMM11_Class","GMM12_Class","GMM13_Class","GMM14_Class","GMM15_Class","GMM16_Class","GMM17_Class","GMM18_Class","GMM19_Class","GMM20_Class","GMM21_Class","GMM22_Class","GMM23_Class","GMM24_Class","GMM25_Class","GMM26_Class","GMM27_Class","GMM28_Class","GMM29_Class","GMM30_Class","GMM31_Class","GMM32_Class","GMM33_Class","GMM34_Class","GMM35_Class","GMM36_Class","GMM37_Class","GMM38_Class","GMM39_Class","GMM40_Class","GMM41_Class","GMM42_Class","GMM43_Class","GMM44_Class","GMM45_Class","GMM46_Class","GMM47_Class","GMM48_Class","GMM49_Class","GMM50_Class","GMM51_Class","GMM52_Class","GMM53_Class","GMM54_Class","GMM55_Class","GMM56_Class","GMM57_Class","GMM58_Class","GMM59_Class","GMM60_Class","GMM61_Class","GMM62_Class","GMM63_Class","GMM64_Class","GMM65_Class","GMM66_Class","Other_Class","GMM1_Reg","GMM2_Reg","GMM3_Reg","GMM4_Reg","GMM5_Reg","GMM6_Reg","GMM7_Reg","GMM8_Reg","GMM9_Reg","GMM10_Reg","GMM11_Reg","GMM12_Reg","GMM13_Reg","GMM14_Reg","GMM15_Reg","GMM16_Reg","GMM17_Reg","GMM18_Reg","GMM19_Reg","GMM20_Reg","GMM21_Reg","GMM22_Reg","GMM23_Reg","GMM24_Reg","GMM25_Reg","GMM26_Reg","GMM27_Reg","GMM28_Reg","GMM29_Reg","GMM30_Reg","GMM31_Reg","GMM32_Reg","GMM33_Reg","GMM34_Reg","GMM35_Reg","GMM36_Reg","GMM37_Reg","GMM38_Reg","GMM39_Reg","GMM40_Reg","GMM41_Reg","GMM42_Reg","GMM43_Reg","GMM44_Reg","GMM45_Reg","GMM46_Reg","GMM47_Reg","GMM48_Reg","GMM49_Reg","GMM50_Reg","GMM51_Reg","GMM52_Reg","GMM53_Reg","GMM54_Reg","GMM55_Reg","GMM56_Reg","GMM57_Reg","GMM58_Reg","GMM59_Reg","GMM60_Reg","GMM61_Reg","GMM62_Reg","GMM63_Reg","GMM64_Reg","GMM65_Reg","GMM66_Reg","Other_Reg"
"Overall206","Otu00018",3,2,1.91198558546787,0.941103219348412,0.89263452670501,0.777777777777778,0,0,0,0,30.0280323992197,0,0,17.1708921629707,15.6101315007139,0,0,0,0,0,66.9879929781177,91.0190821130715,0,0,0,0,0,0,0,0,0,0,0,0,37.2171238806227,0,0,0,0,0,0,0,0,0,0,0,86.345511489739,0,0,0,0,0,0,0,0,0,0,26.0277207601272,0,0,0,0,100,0,17.7359746570384,0,0,0,0,0,0,0,0,1.66933188202333,1.26609826665233,1.06923303113481,1.36025160988648,2.84374300826846,0.623378309040821,0.877344793851228,1.9836150238952,2.31730914370136,0.354312493229495,1.17694472618161,1.87856822772222,0.713386410513254,0.311677515522476,2.78509930918498,2.25604076683052,0.947016968929199,1.53403140321301,1.11441911941012,2.02532026555417,1.1269291733695,1.47726489543085,2.03534802051008,1.11507588900978,1.66065673615824,0.842671449604248,1.18748303037772,1.79620949234489,1.93324085533441,1.16112850812563,1.82738908177997,1.28244043174187,0.966412951618386,0.331312299541675,2.52636747346983,1.41210932866276,1.09503578208229,1.32667855308079,1.60109634847559,0.84302157487599,7.20742046935655,2.35180081757605,3.19122131467916,1.20660539154305,2.18848610848923,0.00265479003592944,1.57582293344979,0.551331664775442,1.282437962026,1.82008685380902,0.81901635010706,1.5151954389244,0.903100144894695,1.77099790695796,1.37600153429175,1.02662739517995,2.65520072655709,1.60327153646978,2.12676404097399,1.20480008401608,0.788235525906434,1.4818931631194,1.68525602466988,1.68838442796534,0.753000343183798,0.569392900702583,0
"Overall207","Otu00018",3,3,3.059938382325,1.10717808026585,0.999674376805325,1,0,0,0,0,88.6216490544123,0,0,11.5807043388018,0,0,0,0,0,0,31.4362448489328,75.5518332518267,0,0,0,19.8946071636639,0,0,0,0,0,0,0,22.8668302799909,31.8688703486319,0,0,0,0,0,5.24785636532557,0,0,0,0,0,81.0097192325834,45.8583809060199,0,0,67.1356919810978,0,0,0,0,0,0,0,0,74.2974801686746,0,0,100,0,0,0,0,0,0,8.51060556980936,0,0,0,1.32796273644589,0.316522838442953,0.62725893706887,1.56894241475861,3.48563658229795,2.76867420360854,1.15487517328168,1.12128762538234,1.43267672862391,0.764618917846638,0.30855686419773,0.532751984396666,0.77297136006618,0.455705811907847,1.48972526746586,1.6450380181984,0.596862765156547,0.149141217511578,0.562284779308501,1.19367949738923,0.507161813499518,1.50711858224886,2.17354499701182,2.93785360381616,0.580128931460962,0.00655234997644132,0.626653068278883,1.66913331780469,1.30593134770679,1.90595547308954,2.88203837468306,1.23087299872772,1.09527046108147,0.165828747364755,1.60119038923748,0.723200910287198,0.00138107602217452,2.5146256626679,2.37654647681231,1.218711182636,1.61316480592037,3.73131278729827,6.03267495405355,0.857459312540172,3.25544861581227,0.293437681823822,1.32632194876203,2.9744772504439,0.383667744536206,0.846396353218591,0.963632433284376,2.52598841587182,0.341870205318254,2.96058581301753,1.11905810065707,2.44801089989096,9.27517493840427,1.17417676112756,1.58676036739594,0.544286579786383,0.519445575688136,0.949394215060385,1.73865699470257,1.42959776078818,0.8582579665308,0.945868030296948,0
"Overall208","Otu00018",3,4,4.19819034643189,1.62870036621056,0.0641856297847024,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4545750356172,0,0,0,0,0,0,0,0,61.4927187927777,0,0,0,0,0,0,0,0,0,45.0358351378056,0,60.3199354038123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,26.1195139189032,0,0,0,1.01688992174835,0.933155007798517,0.573323911980648,0.974106073400694,1.60346028365117,1.09711724063462,0.375830081537666,1.78937399118059,1.90234972236296,0.989137183353432,0.820584813825149,0.73909233071966,1.02740875323131,0.248590645020537,1.76306067117932,1.87726145838707,0.443828126576877,0.542085141524917,1.02981760447408,1.65211915973836,0.793160476148116,1.63117872563424,8.44983883278928,0.875245096171529,1.07571023629447,0.290207324654304,0.536365410743752,1.60882106860437,1.61851584406424,1.37864357389181,2.80750706528457,0.9675768046206,1.90042470910941,1.03465235101868,1.74379932542947,1.17651429488125,0.804934992346634,1.07649189165262,1.46109033522063,1.10894064367527,3.86074641912224,1.89821734938665,8.40022377731556,0.959121639896264,1.72645651995971,0.0993498207540919,1.48170099364561,1.31776835027173,0.628228170550632,1.78398764708144,1.18620754723248,1.51817626840137,0.603627225878722,2.13656801363254,0.994356076306994,1.32169526622533,4.12770703403031,1.12486464130308,1.51833049983136,0.636114278073708,0.755138056488476,1.27177825894083,1.7560720966838,1.57759020529013,1.19128732484462,2.38647539429114,0
"Overall209","Otu00018",3,5,4.4591742620726,1.74795640299453,0.784022439024561,1,0,0,0,0,49.1331861275546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.9103594964057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0.405340520525008,0,0,0,16.8094911957514,0,0,89.0645423547674,0,0,0,0,0,0,0,0,0,0,0.626159835025331,0.986561481288231,0.261561512286723,0.423233484466666,2.5418648819531,0.504773379671903,0.509179854103839,1.18123278243251,5.66853932512957,1.03698466501984,0.679674836929289,0.664384543477399,0.391255857270837,0.554034703973984,3.48381712936557,2.0190252711612,0.811590113236936,0.553872018374067,0.553892654622846,1.51150856210341,0.570624104349408,0.992310982817831,4.5188386994558,0.145535291063235,0.969681931630965,0.186694797214161,0.4089504631952,1.2767817247931,1.39000133791172,0.802738821060296,1.47166632367117,0.534448896871265,0.844027762571634,1.25195513152726,1.39635226565276,0.379933016139283,0.706584334946553,0.778463718730747,0.792532724667319,0.858937934210509,13.8975367062933,2.26118891918296,7.24077194862747,0.535714072427934,1.51502796889267,0.125981163154906,0.885629148573411,0.390389405363321,0.691442609502552,1.99515966660607,0.673613837106529,0.675933680429385,0.712028876861075,2.42511544969607,0.769316131417355,0.834264691201951,10.9817756981364,0.544966115975543,1.05703435778302,2.03895198276221,0.359343800998105,0.506853888643719,0.765707833578288,1.22199213964121,0.219281233431151,1.43477151933989,0
"Overall210","Otu00019",1,1,3.20136671628187,1.24155869039937,0.993767520312585,0.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,7.36235326102519,0,0,0,1.67505212180876,2.02904464366999,0.872540498072909,2.2800341383955,0.853431647923143,1.45213341496302,2.37832518890382,1.58249186323712,1.04864571632008,4.73091377700587,1.35130638307615,1.44782054628093,1.62782626451881,4.33458098719004,2.25010177095414,0.537458542626766,0.783335503177421,1.5266452267139,2.54664587492815,2.03094809260611,0.660420810287199,0.178292659589893,1.20734098711665,0.304881564544621,5.50074407048721,1.66847513082842,2.73774339662533,1.39499112837771,2.43566214916038,0.185710716561845,1.91614383774868,0.882895419893009,2.52214351552685,1.18443876049234,1.86800097157094,1.78672165715339,0.799328681912757,0.109648896356997,2.25104504026238,1.09212634743229,0.731473963757241,0.977470086755652,0.388069386919293,0.864537031951596,0.561293739651411,2.48953450661688,4.06971301172995,0.299725930920139,1.83208140390871,0.590283436174846,1.03698272309495,1.31550575964667,1.44909234996104,1.76730272556164,1.97538494804864,1.3950056140907,0.538265237046504,0.909412174067011,1.63249875385755,1.35447779583979,1.94005773964859,0.608221685539824,0.0181626911771465,1.71797360089345,0.332273669556382,1.17916208928284,0
"Overall211","Otu00019",1,2,1.90602306925696,0.836629925801273,0.971274262507223,0.888888888888889,72.6719698946983,0,39.35757377134,0,0,24.0352915827874,0,0,0,0,0,0,0,0,0,20.0503566390257,0,0,0,0,0,0,0,0,0,89.1922819609985,0,0,97.9320674412112,0,0,0,0,0,0,0,0,0,91.4402404523915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,50.063405674786,0,65.3647464479081,0,0,0,3.88474170744324,1.94141103468539,0.411631660714079,1.90302846738114,2.71279727616263,1.54674073428869,1.70425999538542,1.63070872953701,1.2683841101117,3.01482876311813,1.1269272354018,1.54566665730333,1.13987656483891,1.57280017692125,2.52201519645611,1.11313309560941,1.6841338067432,2.39264126144365,3.43776322825457,2.53344200398523,0.640523607692533,0.418620354795135,2.71327474938276,0.274338604336356,2.38165226692215,1.50217160721723,2.38659086128334,1.62982980627268,2.67069592848573,0.451510438986211,2.25777365759781,1.06459774921984,2.11122153349027,1.4495758929138,1.8710029357556,0.999250917404606,0.339899066624299,0.0106872753543418,2.30064241981588,0.0530014715738134,1.18548740642438,1.11437405413986,0.636780128330921,1.22065160597788,0.175900274380922,1.96001508217881,4.46555340809511,0.629215540295199,1.19642508460748,0.298833652973634,1.0651263093875,2.32213702841633,1.6373383586337,1.24578583050961,2.22138769410906,1.25462107281074,0.639150736992395,0.417054578195367,1.16818078043496,2.25670970381528,1.01206440729969,0.995976753152956,0.258202609248748,2.141081713835,0.562055373481241,1.30609796136397,0
"Overall212","Otu00019",1,3,7.25834726960866,2.60172331277572,0.00830888264678378,0.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9007535949371,0,0,0,0,0,0,0,0,0,0,0,0,1.18483119388322,1.58702607499575,5.31162111833534,0.848249035565558,0.620189457532609,3.50266307647197,1.36349129746066,1.65202650446216,1.56670853461008,1.75157947800961,1.77679535606118,1.83770465076716,0.454155188815261,1.44118248657751,1.44275673118109,3.735648793421,0.498994390874567,1.57399983613667,2.83892013725933,1.72055688995764,0.820758280276394,2.06373276288057,0.157653146688355,1.39884150727474,1.65504218560803,2.24107117975265,1.5184268755185,0.487016921982988,2.6692619414255,2.48837211407285,1.87972246853146,4.10502114102687,1.75580334149854,0.810213354049008,0.498928287737624,1.07614007654447,1.97522868554982,3.3744903263304,1.20291503566369,0.229356972693124,1.35544247021793,0.994751900232905,0.505656140890517,0.150040635046712,0.037089518423867,1.21247746445049,1.51390901427487,3.25980064308612,1.13362125122851,0.555317542801581,1.3462069921407,0.208946904765087,1.04377312571662,0.437139179913721,1.68805176994385,2.96160514655136,0.335512737984277,0.66382420245994,2.0506038971633,0.339927855499152,0.416418306158575,1.8564504493449,1.75169317066977,1.03196378732951,2.57406928010091,1.4586097761209,0
"Overall213","Otu00019",1,4,5.97174608188089,2.51351088372646,0.906909595699115,0.666666666666667,0,0,0,0.0658801052535063,0,1.46243425131753,0,0,0,0,0,11.2625600622792,0,0,15.719332263109,54.3223050498469,0,0,0,0,0,0,0,0,5.34312323376579,44.3090257904802,0,0,74.4500986406838,0,0,0,0,0,0,0,0,0,53.4751019508145,0,0,0,35.103042448565,0,0,0,0,0,0,0,0,0,30.3685777518371,0,100,0,34.355152881372,0,0,0,0,0,0,20.5109256992866,0,0,0,1.3904507049483,1.06248295173215,0.255318777482005,1.42589667358733,0.408308047665237,3.39303288931268,1.27883374531049,1.78461559074637,0.795927101521646,2.08720404736147,1.23278827918398,1.77997874409994,0.833613937905319,1.65376558027189,1.72386288615274,0.623283963826642,0.455630276023648,2.16550439060788,1.93990109699698,2.38010674037149,0.825793702694599,1.23994927013007,0.138456516729019,0.242441957183757,1.9657895566503,2.37423048838434,6.67239795340886,0.782542356642599,2.61972961184166,4.0894085030489,2.77501494808688,1.96809494978802,2.65669746897424,1.08078424451919,0.224839593811641,0.532369642774265,0.275602690927588,0.73583455868115,1.75603405357836,0.336780836545095,0.853330364443967,2.28258497728515,0.752877482720817,0.00869314222306296,0.228242168949698,1.79183654103525,1.66916960707034,1.79258599813216,0.877752975823456,0.0828856930991864,1.86706594096319,0.447434210010947,1.60020708341825,0.727391156947287,4.22636257079582,3.72583111517255,0.815449121254681,0.558546669260426,1.34262278497803,5.55731997682375,0.596614867680878,1.21178017609069,0.879611531270211,1.11946433782264,1.13351615606092,1.88752402115792,0
"Overall214","Otu00019",1,5,2.13408772770277,1.31836857437489,0.871038490752066,0.625,0,0,0,0,0,0,0,0,0,0,14.4715307788393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1193494687372,0,0,0,0,0,0,0,0,0,0,0,0,1.46876606026919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,2.48427292506965,1.14775993117863,0.957934419364973,1.56380816110066,0.811465227788772,1.9366925703089,2.48363792480173,1.07690610061813,0.92327253542397,3.82273573948638,1.88612185825371,1.84882498402536,1.7510250065903,6.07503801378424,3.47108485386344,1.06553161043906,0.377132662639012,1.75757881708712,1.49977406088288,1.85321284187654,0.782558267134271,0.0994140650240856,1.11851831186568,0.331897165299238,3.05278045942677,4.20300786948137,1.35443189810111,0.719581687862784,3.0807350631942,0.108166234653243,2.07450450329183,0.99671404342715,2.10055108245251,1.39504870437139,2.06628341656817,1.09339235374841,1.70931596450659,0.332551489012326,1.92627376917645,0.320586106204507,0.878110957438753,1.62885182865073,0.623312807861057,0.583662016698138,0.439774257439598,1.26780466780065,3.15759060381499,0.05049171411999,1.50286359225965,0.449221807875368,2.36304058421307,1.13081034871738,1.31179407051534,1.2307922895673,5.12576006797561,1.41904093161366,0.846297885135392,1.15776650569917,1.42328540220674,0.688022833695851,1.0663265617333,0.677097552736579,0,1.92414335670487,0.0334514576376789,1.36056319850358,0
"Overall215","Otu00019",2,1,1.59008757753191,0.891450471061612,0.648626941954436,0.888888888888889,27.6478596914429,0,65.5924795823508,0,0,35.9192785388244,0,0,0,0,21.0125888543466,0,0,43.9943918837509,72.0930865239676,40.0757238216121,0,5.44799131418364,0,0,0,0,0,0,83.8579308989113,45.6904431030375,33.2959564013832,0,53.9233589802678,0,11.7314540904776,0,0,0,0,0,0,4.232228843689,94.8631918609179,0,0,0,0,0,43.4303856620426,0,0,0,7.42453094172453,0,9.54864155593964,0,34.0925883343271,0,100,15.8614780662492,0,0,0,0,0,0,0,77.7787790322668,0,0,0,2.07301366843153,1.42107143976605,2.36332803959587,1.723650008181,0.61884844579576,1.89946183546517,0.95510419269129,0.796500550423409,0.830124853916744,4.86473527872861,1.33057626025712,0.980626527152264,1.50663336992069,1.95029758276389,1.48827681555422,0.69637375104826,0.773632302679395,1.23239594234025,1.53246670513496,1.26949798216308,0.575483634076049,0.261849898537665,0.593752348993051,0.264817294266723,7.55519708714932,2.80042596503732,1.45119813840165,0.794499715446785,0.937915001723888,0.193661429093894,1.86879470623527,1.5177487861724,1.73056539203843,0.62340165540193,3.15619997725109,1.99371434902911,0.454343349369738,0.16500943064339,2.79890912446563,0.296970642893306,0.583148843098144,0.818888709426997,0.785315434638016,0.405501419803018,0.72913409726393,4.79387018081813,4.958032980643,0.0481734292586845,0.821075089599997,0.635275329496791,1.70930754533651,0.616748835862892,1.66957453702724,1.26241061501622,5.54451218121681,0.86610256650554,0.32041980333529,0.446272922988619,2.1142322610913,4.71419163452464,0.425384176664767,0.214755553717597,0.119874624319909,3.76353408804621,0.217034963535361,1.0761546985282,0
"Overall216","Otu00019",2,2,1.46148755814164,0.656377618939304,0.995508008175664,1,54.9270822621926,0,29.3314266881803,0,0,35.4517610958234,0,0,0,0,0,0,0,0,0,50.2111637087434,0,0,0,0,0,0,0,0,0,53.9456861060661,0,0,100,0,0,0,0,0,0,0,0,0,63.5815027195472,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6330289237416,0,99.8430005375913,0,0,0,0,0,0,0,0,65.5469326577791,0,0,0,2.50950495100872,1.20424367458785,0.511591706189003,2.20125969850063,2.10846697290244,2.07915249155938,1.92966902180036,1.62791717728247,1.0428151116051,2.93758728747268,1.15615447230439,1.93569026648895,1.45237049804617,3.29124931730696,4.39113932843095,1.26927367585005,0.911445949680758,2.35122990464946,2.11560164331249,2.13446805582943,0.89143366834542,0.0723746667635171,1.71542972328966,0.41251325469142,2.43735315075268,1.43538576133375,2.33843545401345,1.20281748428252,2.32146182390003,0.433056591207498,1.95045091863342,1.45147443451072,1.95812924873836,1.22608560055557,1.23249956895101,1.37357306432735,0.175395671921659,0.181741943444477,1.95627485962132,0.101431219036571,1.43973816272859,0.887642109096999,0.848215256634202,1.57632767186314,0.366142755375712,2.48814588829339,4.49227449440582,0.315401454019257,1.03537877654074,0.622687325920697,0.856376240908717,1.88634833215833,2.30922226141841,1.55530202871167,2.04109028874742,1.38863890459039,1.31719646663184,0.508342800474567,1.47667653614069,2.26254384949034,1.06660888212274,0.941530370471504,0.000634461573658757,2.39157893791984,0.236753994476216,1.66105243615644,0
"Overall217","Otu00019",2,3,7.25582673715973,2.54492280259227,0.00841763260324002,0.777777777777778,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3477041287932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16157555923984,1.67638420619658,2.7752251016434,1.31591587692598,0.822713775344808,3.10615226564518,1.92778554906879,1.73071695310431,0.974043905967732,2.59300339249452,2.21182656206368,2.34751700234763,1.57230818814083,2.39752665037318,1.72884441502863,2.35758264605536,0.0974673042947728,2.06482231769797,2.78915854212371,2.25858069831131,1.23801310649676,1.60772536099167,0.087454223302437,1.21683632228241,2.3700030881271,1.66947764158872,2.42349916371877,1.00924807124609,2.100427662958,1.7397242682558,1.83212217175446,2.20164288731288,2.87543921582258,1.79403422526389,0.0121170891974774,0.585330866036981,1.65237528463203,3.1862504169286,1.15352490454031,0.187837769533893,1.28573175969407,0.521602800651403,0.206352939153587,0.507001054121421,0.00356815335372174,1.20094147195646,1.5678589129732,2.45933777554744,1.25449466151464,0.197576508755898,1.16139700900989,0.974480400891784,1.26199432459982,0.908955728947754,1.71477835987953,1.62990399645355,0.38995432467326,1.65049033665421,1.99708039889823,0.888197159806798,0.429890606917205,1.56700905808864,1.45153214643153,1.30692206972565,2.57587125335043,2.0348421358908,0
"Overall218","Otu00019",2,4,5.75992671484458,2.22556278660189,0.996090310021163,0.888888888888889,23.5205356705236,0,43.1361551930403,23.739479134744,0,29.192836811584,0,0,0,0,39.7044156837788,37.7180202621291,0,0,57.2072713128913,37.4690021574271,0,18.394704125217,0,26.6002916802145,0,0,0,0,28.8702665159018,97.4721637977888,24.9390100380073,0,100,0,0,0,0,0,0,0,0,8.35733886648785,51.5855776872841,0,0,0,40.1691837462652,0,0,0,0,0,0,0,0,0,75.410089444117,11.4364790493409,73.6066438635081,0,36.3994438998075,0,0,0,0,0,0,33.0927388184704,0,0,0,0.679567865766641,1.83455934195267,0.492278434977884,0.802567064859544,0.530405518903076,1.41132913267794,4.06559854381152,0.999109681476821,1.08430419005234,3.88994206906687,4.3750733661839,1.35511380892603,1.13080149523452,1.58202760655939,1.06160935708896,1.14985548659365,0.365179624108216,3.53496197080925,1.24272780057176,1.20670191636646,1.0171225440733,0.732800908124898,0.656693857235788,0.230940119275836,1.1950371332331,1.40315959993795,3.146268409718,0.638320105051794,1.17405889946522,0.813422713531524,1.22236843330442,2.36960795255581,2.44328659993279,0.94037381543434,0.410249037322337,1.42637060920306,0.12975895212661,0.136424726978489,2.33557862439583,0.395065453966794,0.674981064048556,2.11481892754658,0.579231051104743,0.720378527932863,0.476557183457139,2.29218864287242,1.51024744817459,0.800446755956521,1.08077140872161,0.512557204083601,5.65884164432741,0.365857910018378,6.24182074472143,2.06876429525675,7.73814932779705,0.935947631773883,0.531270151906308,0.35281907713875,1.02643851023632,0.997217025350539,2.21320646014569,0.675666266015108,0.503707917935791,1.04724333895327,1.58316977869143,1.6870789349779,0
"Overall219","Otu00019",2,5,4.06314808386753,2.56610450709206,0.894733415109996,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8594546330964,0,0,0,0,0,0,0,0,0,0,0,0,43.4607894881383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,10.0246391197054,0,0,0,4.21441789199059,1.17305409203048,2.17508830560876,1.77709811301685,0.775217430881231,2.26431378546551,1.82205980627288,1.81203205545702,1.06656081641984,6.71936898533824,2.13642178642847,2.02468200693132,1.45887735061901,2.97357640999571,3.75330230453036,0.943709467129464,0.255725118106214,1.83368493616523,3.66671828055505,2.46643235875994,1.19385636305638,0.181329456547325,0.962398275123948,0.885202609872176,2.45001161081775,2.06286020593163,2.65725247197815,0.544136039619514,1.92534699794194,0.115998348977398,1.82574887588794,1.05460999864306,2.21950281092605,0.73623993630507,1.02972380455924,2.04370986662364,0.181399693711264,0.220308608345318,2.30891169028113,0.295123275896754,0.716671800798409,0.457356836761882,0.717516967927502,0.285346069077383,0.61833065268876,1.88601945393196,2.21337978401989,0.350193238604686,1.81457980360596,0.130509250001801,1.55267114170237,1.10685517602743,1.67939139809398,1.23802875226379,5.3968995130908,1.75245101531579,0.326772171981202,0.487952028665911,2.06240448146297,0.72669955183518,0.550729829212354,0.530851393254541,0.00533310169202319,2.29192843747182,0.0167412800138907,0.878374627749876,0
"Overall220","Otu00019",3,1,3.21226333391887,1.25091263646776,0.0191298162880766,0.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98144867169551,1.53745350198365,0.691523257149659,2.19344400901175,1.36603017015166,1.55562995191418,3.7813440432371,1.78805234179356,1.38536629774974,3.230138487744,1.07103745160692,2.04589221214144,2.23967548225777,1.96620252965636,3.29115146540537,1.0031441762595,1.33125348881702,2.12156063817397,2.90179422543453,1.99650596251066,0.630763674275342,0.16307572709763,1.08480806473448,0,2.43672972140901,1.88823050158995,2.99926274994754,1.22685710042443,2.20365703750024,0.308590256143601,1.79174574775935,0.879273886344967,5.61035389530838,1.96296871158472,1.15688589553914,1.77820164722023,0.473098890627326,0.272092141755266,1.68107846494461,0.22708242194595,0.710409093319878,0.53407988896655,0.478967649306852,0.765780506987821,0.274215297617228,2.20608141902137,2.89194204867246,0.590166770940621,0.828283245970386,0.246331658873325,1.60343681545823,1.2932809602105,1.93428088972503,1.32059185767483,1.90643709497917,0.924811042455541,0.446201750889586,0.407463419171665,1.12620209627715,1.6389718860445,0.682410318554319,1.25730599376641,0.274432645347262,2.07233825555208,0.634306872226034,1.6978656211447,0
"Overall221","Otu00019",3,2,7.35184244517207,3.09980206736077,0.0334520515815124,0.666666666666667,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,52.6563493831671,0,0,0,0,0,0,0,0,0,51.9260540539338,0,0,0,0,0,0,0,0,0,0,0,25.7795056306199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0224921231088,0,0,0,0,0,0,0,0,8.98594135699606,0,0,0,7.09444177775848,1.11054123431535,3.76180820077643,0.956168636960933,0.424726435969362,1.74110735729503,1.04410558714263,1.20599566459522,0.932782895833632,4.03267637968774,5.29536501626693,2.05160963113626,0.663903536354809,1.57352512684016,0.978843491206692,2.4411497341373,0.682285054907198,1.37922401816739,1.06808877607882,1.01310407624765,0.786786776096356,0.988582834796213,2.30422391527606,2.86821396161893,1.74660892233039,2.11595325769103,1.1300884624524,0.791754104444857,2.11869873226012,0.494121704070767,1.51039136244754,2.08181638637325,2.95072418147193,2.22711079835951,0.75226029397103,0.887488778638016,3.44041002490045,1.62107688142883,1.18563728401347,0.179728412746941,0.372319967152092,0.643731858618811,0.34863981683779,0.157541346217453,0.506579245618775,3.93503103927258,1.37446448239349,2.09536232536441,0.983065898777254,0,0.729170313526389,0.211789051706504,0.980551961691584,1.008584069124,1.37632610699197,0.630788713182375,0.397592185738425,1.71836222467504,2.47689368878888,0.207023678964744,0.999912525651069,0.505643279107101,0.417230446744542,4.41609573092212,0.796383746252049,1.07778658961444,0
