"","OTUOfInterest","rep","fold","RMSE(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","MAE(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","R2(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","sum(CombinedNS$PredictedClass == CombinedNS$TrueClass)/length(CombinedNS$TrueClass)","GMM1_Class","GMM2_Class","GMM3_Class","GMM4_Class","GMM5_Class","GMM6_Class","GMM7_Class","GMM8_Class","GMM9_Class","GMM10_Class","GMM11_Class","GMM12_Class","GMM13_Class","GMM14_Class","GMM15_Class","GMM16_Class","GMM17_Class","GMM18_Class","GMM19_Class","GMM20_Class","GMM21_Class","GMM22_Class","GMM23_Class","GMM24_Class","GMM25_Class","GMM26_Class","GMM27_Class","GMM28_Class","GMM29_Class","GMM30_Class","GMM31_Class","GMM32_Class","GMM33_Class","GMM34_Class","GMM35_Class","GMM36_Class","GMM37_Class","GMM38_Class","GMM39_Class","GMM40_Class","GMM41_Class","GMM42_Class","GMM43_Class","GMM44_Class","GMM45_Class","GMM46_Class","GMM47_Class","GMM48_Class","GMM49_Class","GMM50_Class","GMM51_Class","GMM52_Class","GMM53_Class","GMM54_Class","GMM55_Class","GMM56_Class","GMM57_Class","GMM58_Class","GMM59_Class","GMM60_Class","GMM61_Class","GMM62_Class","GMM63_Class","GMM64_Class","GMM65_Class","GMM66_Class","GMM67_Class","GMM68_Class","GMM69_Class","GMM70_Class","GMM71_Class","GMM72_Class","GMM73_Class","GMM74_Class","GMM75_Class","GMM76_Class","GMM77_Class","GMM78_Class","GMM79_Class","GMM80_Class","Other_Class","GMM1_Reg","GMM2_Reg","GMM3_Reg","GMM4_Reg","GMM5_Reg","GMM6_Reg","GMM7_Reg","GMM8_Reg","GMM9_Reg","GMM10_Reg","GMM11_Reg","GMM12_Reg","GMM13_Reg","GMM14_Reg","GMM15_Reg","GMM16_Reg","GMM17_Reg","GMM18_Reg","GMM19_Reg","GMM20_Reg","GMM21_Reg","GMM22_Reg","GMM23_Reg","GMM24_Reg","GMM25_Reg","GMM26_Reg","GMM27_Reg","GMM28_Reg","GMM29_Reg","GMM30_Reg","GMM31_Reg","GMM32_Reg","GMM33_Reg","GMM34_Reg","GMM35_Reg","GMM36_Reg","GMM37_Reg","GMM38_Reg","GMM39_Reg","GMM40_Reg","GMM41_Reg","GMM42_Reg","GMM43_Reg","GMM44_Reg","GMM45_Reg","GMM46_Reg","GMM47_Reg","GMM48_Reg","GMM49_Reg","GMM50_Reg","GMM51_Reg","GMM52_Reg","GMM53_Reg","GMM54_Reg","GMM55_Reg","GMM56_Reg","GMM57_Reg","GMM58_Reg","GMM59_Reg","GMM60_Reg","GMM61_Reg","GMM62_Reg","GMM63_Reg","GMM64_Reg","GMM65_Reg","GMM66_Reg","GMM67_Reg","GMM68_Reg","GMM69_Reg","GMM70_Reg","GMM71_Reg","GMM72_Reg","GMM73_Reg","GMM74_Reg","GMM75_Reg","GMM76_Reg","GMM77_Reg","GMM78_Reg","GMM79_Reg","GMM80_Reg","Other_Reg"
"Overall595","Otu00045",3,1,0.725973920508727,0.357102811608566,0.786016773484683,0.85,0,0,9.44962688781937,2.55924644726277,5.00217087813829,13.7114534765723,6.33343470299989,28.2819212060695,10.4261503712588,23.5277798189911,19.3925174596953,0,22.1555651961411,0,12.9448219781068,20.8283460155051,21.8984523698375,0,20.5911971360916,0,6.30114159586457,11.5100036254548,18.7406398974072,22.632893978991,0,5.28434248639717,8.96728105586302,0,16.2419281283198,20.678683634286,6.60699154050858,7.9551367985315,18.6826433486127,18.4562728171851,25.8422048987956,9.91631799214199,19.1311324572364,53.5984026791792,16.1823697615541,26.8361730739473,0,0,10.5583184490084,2.35640633524366,100,0,1.47891727976607,5.52535388615793,4.68230034585011,0,6.23760056328099,0,3.94854697733534,0.107953238230591,0,17.0548877428379,23.2526425214972,0,12.1151980998019,10.7457212624959,0,14.4986597794409,37.2702098456495,40.9058740854343,0,0,17.7161761332619,16.0772744354696,8.29101689507949,5.54895601243452,16.4783089122624,20.6245224630852,0,10.0240174526486,9.99992978188683,20.1345270226514,0,0,0,30.3374822094384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall596","Otu00045",3,2,0.998817268171941,0.539512448167439,0.200967937711225,0.85,1.01845615219482,0,0,3.55115064225878,2.22249040612872,4.68856953364558,7.75950462682109,26.8902723188046,4.17414793495301,4.47496084968392,18.5146571813554,0,0,0,0,17.4922284972214,4.97029233579266,0,6.20542580340325,0,0,0,6.27164530951589,19.6561892200988,0,2.40465452621018,0,0,3.34074504474022,15.4194426799109,4.5237574653018,7.61150338595223,16.2669140776409,7.80721660477478,20.7074402500504,0,13.5307302290817,66.3052525378181,2.81111715022945,17.4134338742528,0,0,0.31542621042633,0,100,0,3.32984493598734,0,0,0,3.33192222875651,0,0,0,0,0,15.7303224888201,0,5.20202071586073,7.08258837890794,0,4.40892531411813,28.4819784912322,2.54096596637102,0,0,16.5056206556534,3.51500940471014,2.88802250578876,0,12.0716748470736,6.08466349471794,0,0,0.932872201359027,15.8142196399388,0.0145823254146987,2.08304523844459,0,6.10783273392005,0,0,0,0,0,1.35149469979808,3.19354671077026,0,0,0,4.95026216039489,0,0,6.05032643591732,0,0,0,0,0,0,0,0,0,4.34129999028256,3.99142365694352,0,0,0,0,0,0,0,0,7.23860319216786,3.24891500527531,6.11685737339326,0,5.0649281564541,7.58340356451854,0.134095451925128,0,0,0,0,0,17.4442509224605,0,0,0,0,0,0,0.215966326258658,0,0,0,3.10097608037717,0,0,0,0,0,5.36051235285236,6.85066580785372,0,0,0,0,0,0,0,0,4.45444237713729,0,0,0,0,0,0,0,9.30802973521951,0
"Overall597","Otu00045",3,3,1.15396775415591,0.626523815838462,0.297769278676191,0.85,0,0,0,0,0,0,0,40.8262478893812,0,0,0,0,0,0,0,0,9.76285454466277,0,0,0,0,0,0,0,0,0,0,0,0,13.821121758964,0,0,0,18.9726645831063,0,0,0,98.1016233030736,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,27.679277752258,0,4.2141106785765,0,0,0,30.689018367396,0,0,0,15.8619683296324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267984537887211,3.24232442401183,0,0,0,0,0,0,0,0,0,0,5.4104403556997,0,1.72972896888666,26.0115307379034,0,0,0,0,0,0,39.3307302404998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15375678975638,17.5030273013479,0,0,0,0,0,0,0,0,3.59166272810569,0,0,0,0,0,0,0,0,0
"Overall598","Otu00045",3,4,1.33977172745871,0.792188200738569,0.318291914217097,0.85,0,0,0,3.78608840270043,0,0,1.55589956637223,34.6266186607743,1.61675069352086,7.6381541276066,12.4584554246462,0,0,0,6.00719819050202,15.0406137021225,21.1194591744484,0,24.2036632532085,3.25874967304638,3.6292592806522,0,23.5914335437154,8.00674509538614,0,12.7084708640304,0,0,0.717341293908734,8.76896794871829,2.83837288511023,3.11570499244343,9.32398862031439,5.76192075671538,20.99683650891,0,21.7925930875277,56.0698656237774,0,16.0058036461798,4.98257577922363,0,0,1.94673975250805,100,0,2.54125853623471,0,1.61494141865888,10.2176099136699,1.15877429897134,2.30952250122888,0,3.37828057290997,4.05936250973801,0.994635007333495,2.02579757169032,0,2.29619662836166,0.907577576485797,0,5.52905611403749,21.1757646385091,2.88003809719973,0,1.06753853423388,9.88494747304164,5.50401981706722,0,7.20597326212578,2.63630301216838,8.08022281817657,0,0,7.06410846440283,9.67888642190625,0,2.78458005826772,0,9.43783601486745,0,0,0,0,0,3.40858135272553,0,0,3.5962474564238,0,0,0,0,0,0,0,2.67561394681477,2.15398694376671,0,9.24282652439301,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58344249731623,0,7.52146616933188,0,8.81306208894304,8.23789098570911,0,2.2505730793986,0,1.21286053507262,0,0,34.2470479850822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75369546316476,0,0,0,0,0,0,0,0,0.702497856167389,0,0,0,0,0,0,0,5.60020711569037,0
"Overall599","Otu00045",3,5,0.616732902343387,0.324918868244469,0.482429359904281,0.789473684210526,0,0,0,0,0,9.66219402305536,0,20.7983891981422,0,12.650956237945,17.876136227636,7.03223065832293,21.0520995861352,0,0,13.5702883290463,6.7696819253671,0,11.9349473635342,0,0,0,5.9036411533893,25.5302021075507,0,0,0,0,0,15.0002458311615,0,10.9885682127879,8.66545242104422,0,21.1443677043723,0,18.0589656330258,83.3322754995073,0,18.3604749940372,0,0,0,0,100,0,0,0,0,0,0,0.526475458771951,0,0,0,4.69100051155149,9.6938738789158,0,0,8.92686519492167,0,12.7183589239105,22.1685834892397,9.19059276615723,0,0,9.2529569321435,1.37654889181729,0,0,13.4299272362613,0,0,0,6.92489471708789,21.4747121840938,0,0,0,18.006098111584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4887247511139,0,0,0,0,0,0,70.5112752488861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall600","Otu00046",1,1,3.22218604361532,1.45101832781385,0.0350373825468958,0.85,0,100,19.0755800167967,0,16.9269559511128,0,88.0874339812232,10.2594106551211,0,13.9298200254064,0,6.24188035035877,0,2.53320114130644,0,0,0,0,0,27.6846871208242,0,0,12.2546054108003,35.5666153622133,0,0,0,0,8.22278456133625,0,0,2.81789674662499,6.05986720879154,0,0,0,0,0,3.18071468688317,0,0,0,23.1184510165597,5.51529941460259,0,25.7997618996064,11.5301172800925,0,3.76939034056237,0,20.5527290537281,13.988285046661,0,0,0,0,40.3256527443202,9.63794665972495,11.955137147252,22.4138065625564,57.5307907082913,0,11.4556854997968,0,0,0,0,6.83501237780324,14.3964999045949,0,0,0,0,51.4516380846386,0,0,0,23.1646806394032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall601","Otu00046",1,2,2.05652193358337,0.703451004149654,0.0145755441685898,0.85,0,0,0,0,0,0,29.4422831767386,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall602","Otu00046",1,3,4.12263555537786,1.24359963427774,0.000151392334147295,0.85,0,0,0,0,12.276536215074,0,100,27.7169317996643,0,0,0,0,0,0,0,0,8.01788254882588,0,0,1.98761921876496,0,0,0,55.6458816998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52731843863428,0,0,18.4406726516658,0,0,0,0,0,0,0,0,0,0,0,38.001248893741,0,0,0,0,0,0,36.8349700964775,0,0,98.9215825435913,0,0,44.522146847167,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1492501612297,0,0,0,0,0,0,0,0,0,0,0,0,8.82454641382288,0,0,0,29.0942909557997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9319124691476,0,0,0,0,0,0,0
"Overall603","Otu00046",1,4,2.05002147977448,0.767231570469351,0.0527850797783335,0.85,0,39.251946214862,22.9184461285269,3.24701106124356,21.9494279716552,2.15966320144429,100,13.4338066393917,0,3.80417351474156,3.51839008409249,0,0,8.29015194430799,4.1305096218465,3.38418106012158,2.24142250460156,0,9.07266187588998,5.54244857982221,0,0,2.99813694333747,20.229428812481,0,18.1425698708604,0,0,0,0,0,0,4.98610076163422,0,1.47079383347716,0,0,11.0566758184279,16.612277828148,0,0,0,0,1.20691235517209,0,19.8734822704728,4.94530325313046,0,1.76202163657966,0,1.43802160910282,0,0,0,0,0,5.93738235857545,35.1008272691221,17.2169090673611,3.98993554441216,48.9046280041139,5.31786397000689,12.1609515400365,0,0,0,0,0.955442393666984,33.4462888905328,0,31.0884508476259,17.4581664319103,0,75.324705716602,0,0,0,7.034838890705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall604","Otu00046",1,5,1.09293939974706,0.466097383943347,0.380180075294988,0.894736842105263,0,0,0,0,23.4339677812671,0,100,31.1944457304806,0,0,0,0,0,0,0,0,0,0,0,57.6980665693324,0,0,0,31.6856726596616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2948841656424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4044689047232,0,0,0,0,0,0,0,0,0,0,0,0,77.0087656557387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall605","Otu00046",2,1,2.155710645528,0.718534033981775,0.0222029763468204,0.9,0,0,0,0,3.98748811892303,0,81.1363613622617,2.41176798459641,0,0,33.2175696703658,0,0,0,0,47.4165481371209,0,0,0,100,0,0,12.367667687822,0,0,0,0,0,0,0,0,0,0,0,20.2748290682993,0,36.9315458197302,0,0,0,0,0,0,0,0,38.0393938231526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.6485867342053,0,5.30083049537187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall606","Otu00046",2,2,4.11241094072941,1.14335691174835,NA,0.9,0,0,0,0,0,0,100,18.1856927788207,0,0,0,0,9.17974890279336,0,0,0,8.79648167790059,0,0,17.9253627145823,0,0,0,61.0997268578554,0,0,0,0,0,0,0,0,0,0,15.0525343016066,0,17.3080957786632,0,0,0,0,0,0,0,0,20.3312739950866,0,0,18.6730328489082,0,0,0,0,29.955811447836,0,0,0,0,28.5520229155675,0,37.5082909661473,0,5.8785730371703,0,0,0,0,39.7697004036508,0,0,0,0,0,45.084099716281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall607","Otu00046",2,3,2.23492535845724,0.883528281126639,0.000995948246907856,0.85,0,0,0,0,40.3071043584193,0,100,24.7208405458587,0,0,0,0,0,10.1425699100361,0,0,0,0,0,1.24846989082602,0,0,0,27.7281277520813,0,0,0,0,0,0,0,0,4.31600403088546,0,0,0,0,0,0,0,0,0,0,0,0,20.3526817277264,0,0,4.1586157046232,0,0,0,0,0,0,0,0,0,0,9.05025913113546,65.3135127329103,0,0,0,0,0,0,0,0,0,35.9741316776477,0,0,76.6768996040792,0,0,0,10.3032110716333,0,0,0,0,0,11.9845019130839,3.89852730937695,0,0,19.4039486340371,0,0,0,0,13.2604905749634,0,0,0,1.43970996216297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00620695499869,0,0,0,0,0,0,0,0,0,0,1.32560638455501,0,0,0,0,0,0,0,0,0,11.3537810429069,0,0,0,0,22.3282008529402,10.9990263709749,0,0,0,0,0,0
"Overall608","Otu00046",2,4,0.868097657575105,0.385592409448126,0.400575855845956,0.85,0,54.101197139185,16.2746669624692,0,11.1762555001311,13.8445416022789,100,9.9190980104778,0,0,0,0,0,0,0,0,0,0,13.8399939218218,11.4874613885495,0,0,0,18.7708264214198,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8960528969485,0,0,0,0,0,0,0,4.61969601182898,0,0,0,0,0,0,0,0,0,0,3.34319720743793,0,15.0574206296181,11.6178313686869,64.4997154393353,0,5.1928487385905,0,0,0,0,0.0932806855934722,14.2199699031785,0,27.2109247651852,10.5644610630804,0,58.9815410646992,0,0,0,5.83798564203469,0,0,0,0,12.095470184365,3.8486778730374,0,2.70321964785676,7.20780982960462,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27869925823078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113099189399911,0,0,0,10.8713745465718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84313271746756,0,0,14.1309586415485,0,0,0,0,0,8.84549029200326,0,2.97018854955975,0,18.0788224921021,0,0,11.0130567782525,0,0,0,0,0,0,0
"Overall609","Otu00046",2,5,2.08857775602907,0.750135366685194,0.0810671275936751,0.894736842105263,0,0,0,0,0,0,63.6360768723944,15.9114959573544,0,0,87.1439309035207,0,0,0,0,100,0,0,0,77.798178304403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2413072774041,0,0,0,0,0,0,0,0,5.70143357200331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9673662146033,0,5.94274323380154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54500269658749,0,0,0,4.15360881158653,4.49461691432714,1.41464875451091,0,0,3.25434688048136,10.3419503731874,7.04095540918697,0,0,2.43618294054207,0,0,0,1.84249300554489,4.01080253511866,0,0,0,11.5370743489288,0,0,0,0,0,0,0,0,0,0.921018399672543,0,1.68798739286816,0,0,2.47262421187515,0,4.59982567433583,0,0,2.19824839824348,0,1.48015428511752,3.8325905468473,0.295410224793289,0,3.82653661735017,0,0.873761160989007,0,0,0,0,0,0,0,0,0,0.407940477543404,0.404052755832495,13.5162611791763,0,0,0,1.09335420996375,1.15628515208501,0,0,0,0.0554571376908838,0,1.10520119758278,4.20217356331171,1.10609534907135,3.37906932138691,0,0.859272770848212,0,0,0,0,0
"Overall610","Otu00046",3,1,5.71876814388883,1.67668382201538,0.00175451116235095,0.85,0,80.0361231280022,0,0,4.45659481669045,0,100,11.1065443807998,0,0,0,7.96316461560445,0,0,0,9.99716916962447,0,0,0,2.50219816077138,0,0,11.8795236375178,16.1906147474191,0,0,0,0,0,0,0,0,0,0,0,0,1.25535657739383,0,0,0,0,4.35243383524283,19.001142948666,0,0,5.40244436097752,0,0,5.61105636639038,0,0,13.6650389985045,0,0,0,21.1231411618792,15.5863024283322,0,0,0,59.5134921224147,0,9.5447261293838,0,0,0,0,0,0,0,68.8504194408264,0,0,58.2718434302067,0,0,0,9.0487238160586,0,0,0,0,0,0,0,0,0,62.4364314354292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3594172870142,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2041512775566,0,0,0,0,0,0
"Overall611","Otu00046",3,2,1.97269198726126,0.564234805144103,0.0352884224616029,0.95,0,0,0,0,0,0,61.0911504756642,18.1963602769401,0,0,100,0,0,0,0,73.4907301069263,0,0,0,93.9884492126211,0,0,0,1.39677827539376,0,0,0,0,0,0,0,0,0,0,0,0,48.5275644408274,0,0,0,0,0,0,0,0,37.0420995793595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3715812571149,0,0,0,0,0,0,0,0,0,0,0,0,1.74707566698131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall612","Otu00046",3,3,3.05212726933755,1.0039583722962,0.751266016124308,0.85,0,0,0,0,16.8481146026219,0,100,20.7184633773506,0,0,0,0,0,0,0,0,2.51555977882632,0,0,0,0,0,0,48.2980421300725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1012584336001,0,15.4418773604084,0,0,1.24955411950698,0,0,0,0,0,0,0,0,0,56.0628963042269,0,33.9661518401584,0,0,0,0,0,0,39.5520002247541,0,0,0,0,0,31.1159283283234,0,0,0,0,0,0,0,0.892343826592961,0.850378301129698,0.331435352408349,0.618241168786632,0.533232261545081,0.525298826840541,11.4178642555334,0.530003499166325,0.638711206910339,2.97689235472654,1.36468137881257,1.92534142810874,0.749195952240121,0.124226640351609,0,1.26747329207913,0.381206099691706,0.188732301591862,1.24377179196991,0,2.04478974980102,1.02939510474847,0.576437031730249,2.78488524997283,1.02158433644031,0.48300336261702,0.539331943495745,2.23600261533415,0.939781649888198,2.74384346157939,1.20329921979496,0,0.149370606590579,0.740268825854321,1.02124200429507,1.22541510513645,0.93876104305028,0.967748639427106,0.381110112746098,0,1.42037320528092,0,0.864887117160367,2.21408539198121,0.78992275843143,7.04419668991956,0.901728330903493,1.4656197875012,0.793795136000531,0.671705431219999,0.592029228278875,0.630815427532652,0.316509392768061,1.64262990698666,1.25105160834606,1.10317294838066,0.992068441963309,0.183181126706597,1.44039260609077,0,2.83742147020145,0.387134118794635,0.449505412634766,0.115814829696894,2.04593528060284,1.17121919457822,1.09437907867844,3.81192750581988,0.853222539907184,1.76798058555788,2.05984230935063,0.748641359497626,0.91921271470202,5.60823519604323,0,2.05696402077328,0.00463387819948262,1.02433065037951,0.572598130127033,0.567537188014904,0
"Overall613","Otu00046",3,4,1.96653078876827,0.607457138343577,0.00577432698282542,0.9,0,41.82432363313,25.321916798144,0.900162018038205,31.9766538993958,2.65713950392981,100,9.45155591560325,0,4.79500148094302,0,0,0,6.14206473553648,2.56447970126118,0,0,0,0,6.28152686459849,0,0,1.13365453123484,13.8883862429559,0,3.82894130493119,0,0,1.10250005633204,0,0,0,0.34790730664172,0,0,0,0,5.71506665982641,16.8524931588761,0,0,0,0,1.02063996634846,0,10.7326904581079,0,0,2.71259030784649,0,0,1.99306120822799,0,0,0,0,0,0,8.21373492949179,8.75962866062144,34.8318283097957,0,2.43685314488289,0,0,0,0,1.02247850353393,39.1964888244584,0,13.5638700348106,18.5273291230497,0,51.7117917794647,0,0,0,8.71598908922705,0,0,0,0,0,0,0,32.6256325478137,0,12.9506023978006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59164889504617,0,0,0,0,0,46.8321161593395,0,0,0,0,0,0
"Overall614","Otu00046",3,5,1.19997089581513,0.667902686349495,0.111714520446644,0.842105263157895,0,0,0,0,15.6806867939434,0,98.3045085174788,29.3018583663757,0,0,0,0,0,0,0,30.732423106402,0,0,0,29.5566400169524,0,0,0,16.3746065021526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8544589113477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.3464479602912,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,21.4588616439625,0,0,0,0,0,0,0,0,0,30.375318767662,0,0,0,0,0,0,0,0,0,0,0,0,1.3238734148699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.3008078174681,0,0,0,0,0,0,0
"Overall615","Otu00047",1,1,3.96780924193155,1.38420171826549,0.0170393957553579,0.85,0,0,0,0,0,0,0,100,0,0,57.3754273181674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7437871236652,0,34.1899821081282,0,0,0,0,0,0,2.06364380068459,0,18.2722750253805,0,0,0,11.168703410085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71023219363126,0,0,0,0,0,0,0,0,0,6.85137633842517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall616","Otu00047",1,2,6.76754511300327,2.32448993002873,0.274591861412118,0.85,6.13909475812371,0.528780997053881,0,0,0,0,17.9025846562899,100,0,1.01671722309987,6.63405654573359,0,0.920650842084942,0.0683688205968539,1.48845191504053,22.213212819618,47.4924839291462,0,13.748115733218,0,1.94529261651528,0,1.76838981395767,18.9749148991004,5.77258711012819,0,1.05840931835158,0,0.316315912324822,0.7897750844879,0.305595543223339,2.76402389675556,0.338836720388777,2.93007319116397,9.2351179010511,0.88559979601288,5.36832895492153,19.1076845432018,0.146145589445286,36.9016713391562,0,3.16037863255074,0,3.21210556003048,46.3327646766517,6.406623936007,2.07466560926802,1.54150088358815,0.52020371294322,1.64680046014533,0.318649868073304,0,0,16.8383889389051,0,13.7297799136665,1.526701481805,1.98232183923247,0,3.16510754438561,1.81829943684203,0.521459629180474,2.12722655720068,0.60550848249747,0,0,0.741247714096519,0.727927539590182,0.639814120567048,0,0,21.3814033324721,7.99846406424657,1.3715596727964,2.77369300677197,5.50073532594127,3.95499588985311,0.521913592220234,2.57830252302958,0,0,4.36890185610767,0,2.71670300643021,0,0,0,4.16825516738377,6.23855618570468,0,1.0627379541506,2.52360602297212,0,0,0.99429945665021,2.55006853485395,3.9367636627022,4.38581979879396,0,1.87256353714727,0,0,0.25349921797423,0,3.6548581343417,1.7319799446902,0,0,0,0,0,0,1.70131415030897,1.37288816621995,0.25046897363193,1.30345325288828,1.53642124379784,0,2.88678571804604,0,3.40351474629429,0.966601622754774,1.89273159281689,0.745351930240392,3.072540158577,4.27819273117788,2.91512895484878,0,2.53937449587172,0,0,1.38202838183152,0,0,0,0.542154887832257,4.12032066530378,1.92351734747988,0.271829248460038,0,2.59552521106151,0.332160150098782,0,5.07707166850167,0,0,0,0.88210369345349,0,0.508908982956008,1.24322311212212,0,3.96005847498361,4.04394383913525,0,0,0.534763236978052,1.51705410618839,1.74195677623613,0,0,0
